attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,gap,-0.052060497011923834,-0.05520828603926299,-0.04908253469716745,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,amplification,-0.6820861116884155,-0.7426713758514975,-0.6306326935143871,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,tpr,gap,-0.03755904247128439,-0.046872734974567565,-0.02776514327169833,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,tpr,amplification,-0.4920909846886559,-0.6138231271694686,-0.36465456874031055,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,fpr,gap,-0.05723178796947859,-0.06304092670641688,-0.05142898307509384,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,fpr,amplification,-0.7498393208220148,-0.8358065622882233,-0.6669965677819462,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,gap,0.0044892589273544115,-0.015808410231062005,0.01590383811211811,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,amplification,0.03336181646021763,-0.11296349648452,0.11871289665700929,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,tpr,gap,-0.02494411828658405,-0.03726325785252142,-0.012545859691387553,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,tpr,amplification,-0.18537159685048432,-0.2842138176159443,-0.0907011866618589,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,fpr,gap,0.007681950119506287,-0.019472240498748628,0.032173872951121625,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,fpr,amplification,0.0570882219294373,-0.13791283161044582,0.24429263672908363,False
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,gap,0.02238650879062376,0.020658668028634922,0.024273260703247843,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,amplification,0.29330351440513125,0.2656663977278403,0.32303456993458235,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,tpr,gap,0.02104365859621571,0.01898620893364778,0.023322265366612978,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,tpr,amplification,0.27570976251540125,0.24609792893736918,0.3082028718646686,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,fpr,gap,0.02475792742897087,0.021702250935779474,0.02814043263888131,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,fpr,amplification,0.324373362198654,0.2806306579196197,0.3755365379819129,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,gap,-0.01009386317883365,-0.030517945509952314,0.009154095434094895,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,amplification,-0.07501229405478971,-0.23069160698466548,0.0686952078264682,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,gap,-0.03580387040661015,-0.049825811537502825,-0.021775911167127078,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,amplification,-0.2660755755905302,-0.3863590102336121,-0.15692243663792496,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,gap,0.0030985449581378277,-0.024524082234222068,0.031048302229856346,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,amplification,0.023026760064393637,-0.1810512215488998,0.23552271827011284,False
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,gap,0.03498501727119652,0.03290874985590134,0.0371540758511213,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,amplification,0.4583666266650702,0.4251437549445766,0.499214756097703,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,gap,0.03343352770530905,0.0310839837620265,0.03601717176782187,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,amplification,0.43803932389116573,0.4020650495393565,0.4813426218655627,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,gap,0.03731071046034784,0.03338237975291975,0.04127618348978178,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,amplification,0.48883738886323225,0.43302411575329786,0.5477917221573065,True
