attribute,model,group_set,n_groups,groups,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Sex,graphsage_fairloss_a25_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06629611880941708,0.07569090303206956,0.04438317447122275,0.03965544985826899,0.049183806755198324,Female,Male,0.6249688706115679,0.55866786722131,0.6984688930950379,0.03418303340323481,0.028829295604747014,0.039567570200094083,Female,Male,0.48133852602068283,0.399445336198406,0.5638887920491182,0.007679807781695802,0.0005641437777989853,0.017508262711349462,Female,Male,0.10814099831800802,0.007568804152598968,0.2444930069326109
Victim Sex,graphsage_fairloss_a25_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06629611880941708,0.07569090303206956,0.04438317447122275,0.03965544985826899,0.049183806755198324,Female,Male,0.6249688706115679,0.55866786722131,0.6984688930950379,0.03418303340323481,0.028829295604747014,0.039567570200094083,Female,Male,0.48133852602068283,0.399445336198406,0.5638887920491182,0.007679807781695802,0.0005641437777989853,0.017508262711349462,Female,Male,0.10814099831800802,0.007568804152598968,0.2444930069326109
Victim Sex,graphsage_fairloss_a50_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06654970937595099,0.07557824314509284,0.04562379446115428,0.04100025678926013,0.04993336861418679,Female,Male,0.6424383031882838,0.5754557072997449,0.7109122643680141,0.03521982274454516,0.029787258727625554,0.04015814388813805,Female,Male,0.4959377761063424,0.41522161627623516,0.574493478277415,0.010308025714004798,0.001463865834652535,0.020514958582980032,Female,Male,0.1451494911183873,0.02072280855632017,0.2869392330384244
Victim Sex,graphsage_fairloss_a50_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06654970937595099,0.07557824314509284,0.04562379446115428,0.04100025678926013,0.04993336861418679,Female,Male,0.6424383031882838,0.5754557072997449,0.7109122643680141,0.03521982274454516,0.029787258727625554,0.04015814388813805,Female,Male,0.4959377761063424,0.41522161627623516,0.574493478277415,0.010308025714004798,0.001463865834652535,0.020514958582980032,Female,Male,0.1451494911183873,0.02072280855632017,0.2869392330384244
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06634293710912079,0.07556302366248749,0.04208619445408024,0.03721728379245785,0.04697569903230026,Female,Male,0.592624608980132,0.5230717476095965,0.6608455017854921,0.03173950751327437,0.025968970145742946,0.03729153771697776,Female,Male,0.4469307209469636,0.3627969956104839,0.5269871370831568,0.00825526995511372,0.0004441864150642947,0.01782093084094835,Female,Male,0.11624420294195538,0.00615427229910537,0.2508430340812109
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06634293710912079,0.07556302366248749,0.04208619445408024,0.03721728379245785,0.04697569903230026,Female,Male,0.592624608980132,0.5230717476095965,0.6608455017854921,0.03173950751327437,0.025968970145742946,0.03729153771697776,Female,Male,0.4469307209469636,0.3627969956104839,0.5269871370831568,0.00825526995511372,0.0004441864150642947,0.01782093084094835,Female,Male,0.11624420294195538,0.00615427229910537,0.2508430340812109
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.0662059167418866,0.07579371942896608,0.05725401018374565,0.05265041408338499,0.06218981119728,Female,Male,0.8062058315751865,0.7354124040278675,0.8817489740920087,0.045104605727635416,0.03980781342755617,0.0502549636251337,Female,Male,0.6351274967782574,0.551596037353083,0.7207892714856601,0.024391905313425333,0.014392262135560795,0.034747351520604604,Female,Male,0.3434675797171693,0.2010340644231883,0.49600887149129225
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.0662059167418866,0.07579371942896608,0.05725401018374565,0.05265041408338499,0.06218981119728,Female,Male,0.8062058315751865,0.7354124040278675,0.8817489740920087,0.045104605727635416,0.03980781342755617,0.0502549636251337,Female,Male,0.6351274967782574,0.551596037353083,0.7207892714856601,0.024391905313425333,0.014392262135560795,0.034747351520604604,Female,Male,0.3434675797171693,0.2010340644231883,0.49600887149129225
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06602280488089184,0.07561493709490988,0.043934919770089786,0.039296289096229405,0.04879018586508143,Female,Male,0.6186569013202537,0.5530013677327069,0.6921878444531513,0.032917090598914345,0.027548046505687006,0.038611161296038525,Female,Male,0.46351251753658973,0.38415726327308436,0.5454746088648781,0.008501667925600365,0.00048004896802326957,0.017958251310783085,Female,Male,0.11971378489887163,0.00680214070034858,0.2520618549724154
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06602280488089184,0.07561493709490988,0.043934919770089786,0.039296289096229405,0.04879018586508143,Female,Male,0.6186569013202537,0.5530013677327069,0.6921878444531513,0.032917090598914345,0.027548046505687006,0.038611161296038525,Female,Male,0.46351251753658973,0.38415726327308436,0.5454746088648781,0.008501667925600365,0.00048004896802326957,0.017958251310783085,Female,Male,0.11971378489887163,0.00680214070034858,0.2520618549724154
