block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,20,Georgia,Laurens,21,2,4.16850858134937,0.47978790518708464,-1.2218443991502892,0.34696530346965304,1,0.3333333333333333,0.6190476190476191,0.656611944127095,
county,20,Tennessee,Cumberland,21,1,2.8983064604473086,0.34502907599552657,-1.2246371597005268,0.38096190380961903,1,1.0,0.0,0.6870200929167125,
county,20,Texas,Marion,20,1,2.9234312713347994,0.34206379667800896,-1.2256334272915579,0.36796320367963203,1,0.6,0.4,0.6782790403465053,
county,20,Oklahoma,Oklahoma,831,166,180.188183085334,0.9212590812427764,-1.2263411810651124,0.2303769623037696,40,0.5824308062575211,0.3694344163658243,0.5398668924316359,
county,20,Kentucky,Daviess,26,4,6.632237408847153,0.6031147188223618,-1.2326980536154508,0.32196780321967805,1,0.8846153846153846,0.07692307692307693,0.6263774533708361,
county,20,Utah,Utah,52,7,10.416825712868674,0.6719897397680739,-1.23845381652607,0.27077292270772924,1,0.8269230769230769,0.07692307692307693,0.5774232576742326,
county,20,California,Mendocino,65,14,18.40035339497787,0.7608549520478837,-1.2400993747062972,0.27517248275172485,2,0.8461538461538461,0.0,0.5784805382542431,
county,20,Texas,Shelby,38,4,6.87861641622164,0.5815122922928101,-1.2420624438684023,0.3043695630436956,1,0.42105263157894735,0.5789473684210527,0.6069579088602768,
county,20,Georgia,Bibb,226,44,51.722766991595265,0.8506892140389515,-1.2477439110935886,0.23417658234176583,6,0.19911504424778761,0.7876106194690266,0.5428060454824083,
county,20,Delaware,Sussex,55,5,8.258628893103088,0.6054273735650695,-1.2559767676384153,0.2773722627737226,3,0.6,0.4,0.5784805382542431,
county,20,New York,Albany,108,28,33.89869380569117,0.8259905281453397,-1.2591631423838525,0.24837516248375163,3,0.46296296296296297,0.5092592592592593,0.5634681212729792,
county,20,Texas,Kerr,24,3,5.464790291921614,0.5489689155016219,-1.2652385094995444,0.31756824317568244,0,1.0,0.0,0.6232537296729044,
county,20,Mississippi,Jones,39,2,4.432935347052585,0.4511683215343486,-1.2700838080379244,0.3247675232476752,2,0.28205128205128205,0.717948717948718,0.6281784519960703,
county,20,North Carolina,Randolph,69,8,11.889588823035098,0.6728575831403572,-1.2725132787026705,0.25677432256774324,5,0.8115942028985508,0.17391304347826086,0.5689051874033376,
county,20,Massachusetts,Norfolk,61,14,18.43923630814072,0.75925053326743,-1.2732824685837696,0.2625737426257374,2,0.7868852459016393,0.14754098360655737,0.5729174557291745,
county,20,Michigan,Van Buren,47,9,12.66144959695519,0.7108190836351241,-1.2773487915776207,0.261973802619738,0,0.8085106382978723,0.1276595744680851,0.5729174557291745,
county,20,Texas,Hardin,23,2,4.332208745000441,0.4616582712705355,-1.2806950028461201,0.32756724327567244,0,0.6521739130434783,0.34782608695652173,0.6321603133804267,
