State,City,shr_actual,shr_cleared,ra_actual,ra_cleared,agency_years,ratio_actual,q_shr,q_ra,d
Texas,Trinity,41,35,40.0,35.0,24,1.025,0.8536585365853658,0.875,0.021341463414634165
Texas,Tyler,43,43,40.0,38.0,27,1.075,1.0,0.95,-0.050000000000000044
Texas,Upshur,78,69,74.0,51.0,39,1.054054054054054,0.8846153846153846,0.6891891891891891,-0.19542619542619544
Texas,Upton,12,11,9.0,9.0,8,1.3333333333333333,0.9166666666666666,1.0,0.08333333333333337
Texas,Uvalde,58,56,55.0,53.0,37,1.0545454545454545,0.9655172413793104,0.9636363636363636,-0.0018808777429467627
Texas,Val Verde,59,49,57.0,39.0,34,1.0350877192982457,0.8305084745762712,0.6842105263157895,-0.1462979482604817
Texas,Van Zandt,86,74,79.0,64.0,48,1.0886075949367089,0.8604651162790697,0.810126582278481,-0.05033853400058874
Texas,Victoria,217,177,210.0,157.0,61,1.0333333333333334,0.815668202764977,0.7476190476190476,-0.06804915514592935
Texas,Walker,110,98,107.0,91.0,50,1.02803738317757,0.8909090909090909,0.8504672897196262,-0.04044180118946472
Texas,Waller,90,74,89.0,70.0,55,1.0112359550561798,0.8222222222222222,0.7865168539325843,-0.035705368289637884
Texas,Ward,30,27,28.0,28.0,22,1.0714285714285714,0.9,1.0,0.09999999999999998
Texas,Washington,55,46,53.0,39.0,41,1.0377358490566038,0.8363636363636363,0.7358490566037735,-0.10051457975986278
Texas,Webb,533,379,521.0,347.0,63,1.0230326295585412,0.7110694183864915,0.6660268714011516,-0.04504254698533994
Texas,Wharton,100,88,93.0,62.0,52,1.075268817204301,0.88,0.6666666666666666,-0.21333333333333337
Texas,Wichita,370,311,346.0,288.0,57,1.069364161849711,0.8405405405405405,0.8323699421965318,-0.008170598344008684
Texas,Wilbarger,31,28,30.0,26.0,24,1.0333333333333334,0.9032258064516129,0.8666666666666667,-0.03655913978494618
Texas,Williamson,153,131,142.0,117.0,85,1.0774647887323943,0.8562091503267973,0.823943661971831,-0.03226548835496634
Texas,Wilson,50,40,47.0,32.0,29,1.0638297872340425,0.8,0.6808510638297872,-0.11914893617021283
Texas,Winkler,16,16,14.0,12.0,11,1.1428571428571428,1.0,0.8571428571428571,-0.1428571428571429
Texas,Wise,34,30,33.0,21.0,25,1.0303030303030303,0.8823529411764706,0.6363636363636364,-0.2459893048128342
Texas,Wood,75,63,73.0,60.0,50,1.0273972602739727,0.84,0.821917808219178,-0.018082191780821932
Utah,Beaver,9,7,8.0,5.0,9,1.125,0.7777777777777778,0.625,-0.1527777777777778
Utah,Carbon,40,40,37.0,19.0,25,1.0810810810810811,1.0,0.5135135135135135,-0.4864864864864865
Utah,Davis,106,101,91.0,66.0,73,1.164835164835165,0.9528301886792453,0.7252747252747253,-0.22755546340452004
Utah,Grand,17,14,16.0,9.0,14,1.0625,0.8235294117647058,0.5625,-0.26102941176470584
Utah,Iron,31,26,25.0,21.0,22,1.24,0.8387096774193549,0.84,0.001290322580645098
Utah,Salt Lake,1153,954,1076.0,732.0,227,1.071561338289963,0.8274067649609714,0.6802973977695167,-0.14710936719145473
Utah,Sevier,15,15,13.0,12.0,12,1.1538461538461537,1.0,0.9230769230769231,-0.07692307692307687
Utah,Tooele,45,38,42.0,34.0,31,1.0714285714285714,0.8444444444444444,0.8095238095238095,-0.03492063492063491
Utah,Uintah,34,33,29.0,26.0,25,1.1724137931034482,0.9705882352941176,0.896551724137931,-0.07403651115618659
Utah,Washington,46,39,44.0,24.0,32,1.0454545454545454,0.8478260869565217,0.5454545454545454,-0.3023715415019763
Utah,Weber,220,197,210.0,190.0,83,1.0476190476190477,0.8954545454545455,0.9047619047619048,0.009307359307359264
Virginia,Accomack,80,68,80.0,58.0,42,1.0,0.85,0.725,-0.125
Virginia,Albemarle,85,82,81.0,71.0,31,1.0493827160493827,0.9647058823529412,0.8765432098765432,-0.08816267247639797
Virginia,Alleghany,22,22,22.0,22.0,16,1.0,1.0,1.0,0.0
Virginia,Amelia,19,15,18.0,13.0,16,1.0555555555555556,0.7894736842105263,0.7222222222222222,-0.06725146198830412
Virginia,Amherst,52,45,50.0,38.0,27,1.04,0.8653846153846154,0.76,-0.10538461538461541
Virginia,Appomattox,25,24,25.0,23.0,14,1.0,0.96,0.92,-0.039999999999999925
Virginia,Arlington,179,161,174.0,142.0,36,1.028735632183908,0.8994413407821229,0.8160919540229885,-0.08334938675913439
Virginia,Augusta,85,81,81.0,64.0,34,1.0493827160493827,0.9529411764705882,0.7901234567901234,-0.16281771968046477
Virginia,Bath,9,7,8.0,4.0,7,1.125,0.7777777777777778,0.5,-0.2777777777777778
Virginia,Bedford,70,64,69.0,61.0,40,1.0144927536231885,0.9142857142857143,0.8840579710144928,-0.030227743271221463
Virginia,Bland,12,7,11.0,5.0,9,1.0909090909090908,0.5833333333333334,0.45454545454545453,-0.12878787878787884
Virginia,Botetourt,39,34,26.0,22.0,20,1.5,0.8717948717948718,0.8461538461538461,-0.02564102564102566
Virginia,Brunswick,49,42,49.0,40.0,30,1.0,0.8571428571428571,0.8163265306122449,-0.04081632653061218
Virginia,Buchanan,79,75,74.0,52.0,37,1.0675675675675675,0.9493670886075949,0.7027027027027027,-0.24666438590489215
Virginia,Buckingham,38,34,37.0,32.0,19,1.027027027027027,0.8947368421052632,0.8648648648648649,-0.02987197724039825
Virginia,Campbell,79,74,78.0,60.0,35,1.0128205128205128,0.9367088607594937,0.7692307692307693,-0.1674780915287244
Virginia,Carroll,46,44,43.0,38.0,30,1.069767441860465,0.9565217391304348,0.8837209302325582,-0.07280080889787666
Virginia,Charlotte,30,30,27.0,25.0,21,1.1111111111111112,1.0,0.9259259259259259,-0.07407407407407407
Virginia,Chesterfield,282,229,269.0,221.0,36,1.0483271375464684,0.8120567375886525,0.8215613382899628,0.009504600701310317
Virginia,Culpeper,41,30,40.0,23.0,25,1.025,0.7317073170731707,0.575,-0.15670731707317076
Virginia,Cumberland,27,24,27.0,23.0,16,1.0,0.8888888888888888,0.8518518518518519,-0.03703703703703698
Virginia,Dickenson,54,53,52.0,44.0,26,1.0384615384615385,0.9814814814814815,0.8461538461538461,-0.13532763532763536
Virginia,Dinwiddie,94,73,89.0,55.0,35,1.0561797752808988,0.776595744680851,0.6179775280898876,-0.15861821659096342
Virginia,Essex,30,24,30.0,23.0,21,1.0,0.8,0.7666666666666667,-0.033333333333333326
Virginia,Fairfax,532,407,514.0,345.0,59,1.0350194552529184,0.7650375939849624,0.6712062256809338,-0.0938313683040286
Virginia,Fauquier,64,54,61.0,48.0,36,1.0491803278688525,0.84375,0.7868852459016393,-0.05686475409836067
Virginia,Fluvanna,25,22,25.0,21.0,18,1.0,0.88,0.84,-0.040000000000000036
Virginia,Franklin,91,84,87.0,69.0,55,1.0459770114942528,0.9230769230769231,0.7931034482758621,-0.12997347480106103
Virginia,Frederick,66,57,64.0,38.0,34,1.03125,0.8636363636363636,0.59375,-0.26988636363636365
Virginia,Gloucester,34,32,34.0,27.0,21,1.0,0.9411764705882353,0.7941176470588235,-0.1470588235294118
Virginia,Greene,33,33,29.0,29.0,12,1.1379310344827587,1.0,1.0,0.0
Virginia,Greensville,26,15,25.0,11.0,16,1.04,0.5769230769230769,0.44,-0.13692307692307687
Virginia,Emporia,27,27,27.0,25.0,21,1.0,1.0,0.9259259259259259,-0.07407407407407407
Virginia,Halifax,121,100,121.0,85.0,55,1.0,0.8264462809917356,0.7024793388429752,-0.12396694214876036
Virginia,Hanover,93,83,90.0,74.0,42,1.0333333333333334,0.8924731182795699,0.8222222222222222,-0.07025089605734769
Virginia,Henrico,478,377,463.0,325.0,40,1.0323974082073435,0.7887029288702929,0.7019438444924406,-0.08675908437785229
Virginia,Henry,225,204,223.0,194.0,42,1.0089686098654709,0.9066666666666666,0.8699551569506726,-0.03671150971599402
Virginia,Isle of Wight,50,42,47.0,37.0,32,1.0638297872340425,0.84,0.7872340425531915,-0.052765957446808454
Virginia,James City,57,47,57.0,46.0,28,1.0,0.8245614035087719,0.8070175438596491,-0.01754385964912286
Virginia,King George,31,26,31.0,24.0,20,1.0,0.8387096774193549,0.7741935483870968,-0.06451612903225812
Virginia,Lee,62,58,62.0,57.0,34,1.0,0.9354838709677419,0.9193548387096774,-0.016129032258064502
Virginia,Loudoun,86,68,84.0,51.0,43,1.0238095238095237,0.7906976744186046,0.6071428571428571,-0.18355481727574752
Virginia,Louisa,51,49,50.0,40.0,32,1.02,0.9607843137254902,0.8,-0.16078431372549018
Virginia,Madison,20,18,19.0,16.0,14,1.0526315789473684,0.9,0.8421052631578947,-0.05789473684210533
Virginia,Mathews,15,13,14.0,11.0,14,1.0714285714285714,0.8666666666666667,0.7857142857142857,-0.080952380952381
Virginia,Mecklenburg,98,84,98.0,79.0,54,1.0,0.8571428571428571,0.8061224489795918,-0.05102040816326525
Virginia,Montgomery,120,115,112.0,63.0,59,1.0714285714285714,0.9583333333333334,0.5625,-0.39583333333333337
Virginia,Northampton,52,44,51.0,35.0,32,1.0196078431372548,0.8461538461538461,0.6862745098039216,-0.15987933634992457
Virginia,Northumberland,13,13,13.0,11.0,11,1.0,1.0,0.8461538461538461,-0.15384615384615385
Virginia,Nottoway,39,34,39.0,29.0,36,1.0,0.8717948717948718,0.7435897435897436,-0.1282051282051282
Virginia,Orange,38,34,36.0,26.0,28,1.0555555555555556,0.8947368421052632,0.7222222222222222,-0.17251461988304095
Virginia,Patrick,30,29,30.0,26.0,20,1.0,0.9666666666666667,0.8666666666666667,-0.09999999999999998
Virginia,Pittsylvania,140,122,135.0,116.0,45,1.037037037037037,0.8714285714285714,0.8592592592592593,-0.012169312169312163
Virginia,Prince Edward,64,57,63.0,49.0,33,1.0158730158730158,0.890625,0.7777777777777778,-0.11284722222222221
Virginia,Manassas,44,41,44.0,32.0,23,1.0,0.9318181818181818,0.7272727272727273,-0.20454545454545447
Virginia,Prince William,265,241,249.0,215.0,36,1.0642570281124497,0.909433962264151,0.8634538152610441,-0.04598014700310682
Virginia,Pulaski,66,62,66.0,50.0,42,1.0,0.9393939393939394,0.7575757575757576,-0.18181818181818188
Virginia,Rappahannock,9,9,8.0,8.0,8,1.125,1.0,1.0,0.0
Virginia,Roanoke,471,396,450.0,343.0,75,1.0466666666666666,0.8407643312101911,0.7622222222222222,-0.07854210898796887
Virginia,Salem,23,23,23.0,19.0,17,1.0,1.0,0.8260869565217391,-0.17391304347826086
Virginia,Rockbridge,23,22,23.0,23.0,17,1.0,0.9565217391304348,1.0,0.04347826086956519
Virginia,Rockingham,53,51,51.0,44.0,29,1.0392156862745099,0.9622641509433962,0.8627450980392157,-0.0995190529041805
Virginia,Russell,37,33,36.0,26.0,23,1.0277777777777777,0.8918918918918919,0.7222222222222222,-0.16966966966966968
Virginia,Smyth,70,60,68.0,51.0,35,1.0294117647058822,0.8571428571428571,0.75,-0.1071428571428571
Virginia,Spotsylvania,84,76,83.0,64.0,29,1.0120481927710843,0.9047619047619048,0.7710843373493976,-0.13367756741250714
Virginia,Stafford,86,79,83.0,54.0,35,1.036144578313253,0.9186046511627907,0.6506024096385542,-0.26800224152423646
Virginia,Tazewell,72,66,68.0,50.0,45,1.0588235294117647,0.9166666666666666,0.7352941176470589,-0.18137254901960775
Virginia,Warren,36,29,34.0,25.0,24,1.0588235294117647,0.8055555555555556,0.7352941176470589,-0.0702614379084967
Virginia,Washington,66,63,63.0,54.0,39,1.0476190476190477,0.9545454545454546,0.8571428571428571,-0.09740259740259749
Virginia,Westmoreland,43,40,42.0,33.0,30,1.0238095238095237,0.9302325581395349,0.7857142857142857,-0.14451827242524917
Virginia,Wise,66,61,66.0,47.0,48,1.0,0.9242424242424242,0.7121212121212122,-0.21212121212121204
Virginia,Wythe,32,30,31.0,27.0,25,1.032258064516129,0.9375,0.8709677419354839,-0.06653225806451613
Virginia,York,52,44,49.0,32.0,28,1.0612244897959184,0.8461538461538461,0.6530612244897959,-0.19309262166405028
Virginia,Poquoson,8,8,8.0,8.0,6,1.0,1.0,1.0,0.0
Virginia,Alexandria,196,165,184.0,147.0,33,1.065217391304348,0.8418367346938775,0.7989130434782609,-0.04292369121561668
Virginia,Bristol,31,28,31.0,27.0,21,1.0,0.9032258064516129,0.8709677419354839,-0.032258064516129004
Virginia,Buena Vista,7,7,5.0,5.0,6,1.4,1.0,1.0,0.0
Virginia,Charlottesville,112,98,110.0,88.0,34,1.018181818181818,0.875,0.8,-0.07499999999999996
Virginia,Chesapeake,354,275,334.0,223.0,33,1.0598802395209581,0.7768361581920904,0.6676646706586826,-0.10917148753340777
Virginia,Colonial Heights,21,20,21.0,17.0,14,1.0,0.9523809523809523,0.8095238095238095,-0.1428571428571428
Virginia,Danville,206,150,199.0,138.0,37,1.035175879396985,0.7281553398058253,0.6934673366834171,-0.03468800312240816
Virginia,Falls Church,12,8,11.0,4.0,11,1.0909090909090908,0.6666666666666666,0.36363636363636365,-0.303030303030303
Virginia,Fredericksburg,48,39,48.0,41.0,27,1.0,0.8125,0.8541666666666666,0.04166666666666663
Virginia,Hampton,389,330,366.0,320.0,35,1.0628415300546448,0.8483290488431876,0.8743169398907104,0.02598789104752275
Virginia,Hopewell,77,61,76.0,62.0,32,1.013157894736842,0.7922077922077922,0.8157894736842105,0.02358168147641826
Virginia,Lynchburg,196,177,192.0,172.0,34,1.0208333333333333,0.9030612244897959,0.8958333333333334,-0.007227891156462496
Virginia,Martinsville,90,77,85.0,73.0,31,1.0588235294117647,0.8555555555555555,0.8588235294117647,0.0032679738562091387
Virginia,Newport News,742,614,1723.0,530.0,36,0.4306442251886245,0.8274932614555256,0.3076030179918746,-0.519890243463651
Virginia,Norfolk,1603,1321,1556.0,1227.0,42,1.0302056555269923,0.8240798502807236,0.788560411311054,-0.03551943896966958
Virginia,Petersburg,255,219,247.0,176.0,39,1.0323886639676114,0.8588235294117647,0.7125506072874493,-0.1462729221243153
Virginia,Portsmouth,661,415,662.0,449.0,36,0.9984894259818731,0.6278366111951589,0.6782477341389728,0.05041112294381389
Virginia,Richmond,2892,1593,2838.0,1592.0,53,1.0190274841437632,0.5508298755186722,0.5609584214235377,0.01012854590486545
Virginia,Suffolk,222,180,219.0,178.0,35,1.0136986301369864,0.8108108108108109,0.8127853881278538,0.0019745773170429803
Virginia,Virginia Beach,634,560,601.0,518.0,37,1.054908485856905,0.8832807570977917,0.8618968386023295,-0.021383918495462284
Virginia,Waynesboro,33,30,32.0,28.0,21,1.03125,0.9090909090909091,0.875,-0.03409090909090906
Virginia,Williamsburg,18,17,18.0,16.0,15,1.0,0.9444444444444444,0.8888888888888888,-0.05555555555555558
Virginia,Winchester,24,22,25.0,19.0,17,0.96,0.9166666666666666,0.76,-0.15666666666666662
Vermont,Orleans,17,16,16.0,13.0,12,1.0625,0.9411764705882353,0.8125,-0.12867647058823528
Vermont,Washington,115,94,100.0,54.0,27,1.15,0.8173913043478261,0.54,-0.2773913043478261
Washington,Adams,29,25,28.0,18.0,25,1.0357142857142858,0.8620689655172413,0.6428571428571429,-0.21921182266009842
Washington,Benton,143,128,130.0,102.0,66,1.1,0.8951048951048951,0.7846153846153846,-0.1104895104895105
Washington,Chelan,91,84,85.0,65.0,50,1.0705882352941176,0.9230769230769231,0.7647058823529411,-0.158371040723982
Washington,Clallam,62,60,57.0,50.0,47,1.087719298245614,0.967741935483871,0.8771929824561403,-0.0905489530277307
Washington,Clark,269,223,251.0,199.0,76,1.0717131474103585,0.828996282527881,0.7928286852589641,-0.03616759726891694
Washington,Columbia,5,5,4.0,3.0,5,1.25,1.0,0.75,-0.25
Washington,Cowlitz,108,93,100.0,83.0,71,1.08,0.8611111111111112,0.83,-0.0311111111111112
Washington,Douglas,31,27,28.0,21.0,20,1.1071428571428572,0.8709677419354839,0.75,-0.12096774193548387
Washington,Ferry,17,15,15.0,13.0,13,1.1333333333333333,0.8823529411764706,0.8666666666666667,-0.015686274509803866
Washington,Franklin,129,109,120.0,80.0,50,1.075,0.8449612403100775,0.6666666666666666,-0.17829457364341084
Washington,Grant,119,96,111.0,87.0,61,1.072072072072072,0.8067226890756303,0.7837837837837838,-0.0229389052918465
Washington,Grays Harbor,107,99,99.0,87.0,67,1.0808080808080809,0.9252336448598131,0.8787878787878788,-0.04644576607193429
Washington,Island,31,27,29.0,22.0,20,1.0689655172413792,0.8709677419354839,0.7586206896551724,-0.1123470522803115
Washington,Jefferson,17,15,14.0,12.0,14,1.2142857142857142,0.8823529411764706,0.8571428571428571,-0.025210084033613467
Washington,King,2704,1893,2493.0,1437.0,378,1.084636983553951,0.7000739644970414,0.5764139590854392,-0.12366000541160216
Washington,Klickitat,25,21,22.0,16.0,17,1.1363636363636365,0.84,0.7272727272727273,-0.11272727272727268
Washington,Lewis,95,78,79.0,62.0,50,1.2025316455696202,0.8210526315789474,0.7848101265822784,-0.03624250499666892
Washington,Mason,74,68,69.0,65.0,37,1.0724637681159421,0.918918918918919,0.9420289855072463,0.02311006658832737
Washington,Okanogan,64,59,62.0,51.0,33,1.032258064516129,0.921875,0.8225806451612904,-0.09929435483870963
Washington,Pierce,1310,1033,1253.0,938.0,139,1.0454908220271348,0.7885496183206107,0.7486033519553073,-0.03994626636530341
Washington,Skagit,103,91,94.0,77.0,66,1.0957446808510638,0.883495145631068,0.8191489361702128,-0.06434620946085523
Washington,Snohomish,381,313,361.0,293.0,134,1.0554016620498614,0.821522309711286,0.8116343490304709,-0.0098879606808151
Washington,Spokane,613,472,542.0,442.0,82,1.1309963099630995,0.7699836867862969,0.8154981549815498,0.045514468195252844
Washington,Stevens,51,50,49.0,44.0,29,1.0408163265306123,0.9803921568627451,0.8979591836734694,-0.08243297318927567
Washington,Thurston,156,140,150.0,121.0,68,1.04,0.8974358974358975,0.8066666666666666,-0.09076923076923082
Washington,Walla Walla,46,43,41.0,34.0,31,1.1219512195121952,0.9347826086956522,0.8292682926829268,-0.10551431601272543
Washington,Whatcom,132,111,124.0,91.0,79,1.064516129032258,0.8409090909090909,0.7338709677419355,-0.10703812316715544
Washington,Yakima,523,413,493.0,348.0,148,1.0608519269776877,0.7896749521988528,0.7058823529411765,-0.08379259925767624
Wisconsin,Adams,15,14,14.0,11.0,12,1.0714285714285714,0.9333333333333333,0.7857142857142857,-0.14761904761904765
Wisconsin,Ashland,11,11,9.0,8.0,10,1.2222222222222223,1.0,0.8888888888888888,-0.11111111111111116
Wisconsin,Brown,129,116,116.0,103.0,54,1.1120689655172413,0.8992248062015504,0.8879310344827587,-0.011293771718791756
Wisconsin,Burnett,10,10,10.0,8.0,9,1.0,1.0,0.8,-0.19999999999999996
Wisconsin,Calumet,8,8,8.0,7.0,8,1.0,1.0,0.875,-0.125
Wisconsin,Chippewa,21,19,17.0,13.0,17,1.2352941176470589,0.9047619047619048,0.7647058823529411,-0.14005602240896364
Wisconsin,Columbia,24,22,25.0,19.0,16,0.96,0.9166666666666666,0.76,-0.15666666666666662
Wisconsin,Dane,249,217,229.0,179.0,96,1.0873362445414847,0.8714859437751004,0.7816593886462883,-0.0898265551288121
Wisconsin,Douglas,32,27,28.0,20.0,25,1.1428571428571428,0.84375,0.7142857142857143,-0.1294642857142857
Wisconsin,Dunn,10,10,8.0,8.0,7,1.25,1.0,1.0,0.0
Wisconsin,Eau Claire,42,37,39.0,32.0,32,1.0769230769230769,0.8809523809523809,0.8205128205128205,-0.06043956043956045
Wisconsin,Fond du Lac,38,36,37.0,25.0,26,1.027027027027027,0.9473684210526315,0.6756756756756757,-0.27169274537695587
Wisconsin,Grant,20,18,19.0,18.0,18,1.0526315789473684,0.9,0.9473684210526315,0.047368421052631504
Wisconsin,Green Lake,9,9,8.0,8.0,7,1.125,1.0,1.0,0.0
Wisconsin,Iron,9,8,8.0,6.0,8,1.125,0.8888888888888888,0.75,-0.13888888888888884
Wisconsin,Jefferson,33,28,30.0,24.0,25,1.1,0.8484848484848485,0.8,-0.048484848484848464
Wisconsin,Kenosha,148,127,137.0,108.0,52,1.0802919708029197,0.8581081081081081,0.7883211678832117,-0.0697869402248964
Wisconsin,Langlade,9,8,7.0,7.0,9,1.2857142857142858,0.8888888888888888,1.0,0.11111111111111116
Wisconsin,Manitowoc,33,31,32.0,26.0,28,1.03125,0.9393939393939394,0.8125,-0.12689393939393945
Wisconsin,Marathon,56,48,50.0,42.0,38,1.12,0.8571428571428571,0.84,-0.017142857142857126
Wisconsin,Marinette,27,26,25.0,21.0,19,1.08,0.9629629629629629,0.84,-0.12296296296296294
Wisconsin,Milwaukee,3808,3052,3648.0,2872.0,145,1.043859649122807,0.8014705882352942,0.7872807017543859,-0.014189886480908243
Wisconsin,Monroe,33,29,28.0,22.0,27,1.1785714285714286,0.8787878787878788,0.7857142857142857,-0.09307359307359309
Wisconsin,Oneida,15,14,10.0,8.0,12,1.5,0.9333333333333333,0.8,-0.1333333333333333
Wisconsin,Outagamie,56,50,49.0,40.0,43,1.1428571428571428,0.8928571428571429,0.8163265306122449,-0.07653061224489799
Wisconsin,Ozaukee,22,16,19.0,12.0,18,1.1578947368421053,0.7272727272727273,0.631578947368421,-0.09569377990430628
Wisconsin,Pierce,16,16,13.0,13.0,12,1.2307692307692308,1.0,1.0,0.0
Wisconsin,Polk,26,24,25.0,20.0,15,1.04,0.9230769230769231,0.8,-0.12307692307692308
Wisconsin,Racine,279,214,261.0,210.0,72,1.0689655172413792,0.7670250896057348,0.8045977011494253,0.037572611543690515
Wisconsin,Richland,8,7,8.0,7.0,6,1.0,0.875,0.875,0.0
Wisconsin,Rock,123,100,112.0,82.0,70,1.0982142857142858,0.8130081300813008,0.7321428571428571,-0.0808652729384437
Wisconsin,Shawano,15,15,16.0,16.0,14,0.9375,1.0,1.0,0.0
Wisconsin,Sheboygan,37,34,33.0,30.0,28,1.121212121212121,0.918918918918919,0.9090909090909091,-0.00982800982800991
Wisconsin,Vernon,16,13,15.0,12.0,11,1.0666666666666667,0.8125,0.8,-0.012499999999999956
Wisconsin,Walworth,57,54,44.0,34.0,37,1.2954545454545454,0.9473684210526315,0.7727272727272727,-0.17464114832535882
Wisconsin,Waukesha,86,77,77.0,65.0,67,1.1168831168831168,0.8953488372093024,0.8441558441558441,-0.05119299305345826
Wisconsin,Waupaca,21,18,21.0,14.0,17,1.0,0.8571428571428571,0.6666666666666666,-0.19047619047619047
Wisconsin,Winnebago,57,56,50.0,43.0,39,1.14,0.9824561403508771,0.86,-0.12245614035087715
West Virginia,Berkeley,102,87,102.0,73.0,64,1.0,0.8529411764705882,0.7156862745098039,-0.13725490196078427
West Virginia,Boone,35,33,34.0,23.0,22,1.0294117647058822,0.9428571428571428,0.6764705882352942,-0.2663865546218487
West Virginia,Braxton,18,18,16.0,13.0,14,1.125,1.0,0.8125,-0.1875
West Virginia,Cabell,193,157,187.0,155.0,59,1.032085561497326,0.8134715025906736,0.8288770053475936,0.015405502756919986
West Virginia,Calhoun,15,15,13.0,13.0,11,1.1538461538461537,1.0,1.0,0.0
West Virginia,Clay,23,23,21.0,18.0,20,1.0952380952380953,1.0,0.8571428571428571,-0.1428571428571429
West Virginia,Fayette,110,95,108.0,78.0,61,1.0185185185185186,0.8636363636363636,0.7222222222222222,-0.14141414141414144
West Virginia,Grant,12,12,11.0,10.0,10,1.0909090909090908,1.0,0.9090909090909091,-0.09090909090909094
West Virginia,Greenbrier,40,36,34.0,28.0,28,1.1764705882352942,0.9,0.8235294117647058,-0.07647058823529418
West Virginia,Hancock,22,15,22.0,14.0,18,1.0,0.6818181818181818,0.6363636363636364,-0.045454545454545414
West Virginia,Harrison,109,98,106.0,80.0,66,1.028301886792453,0.8990825688073395,0.7547169811320755,-0.14436558767526397
West Virginia,Jefferson,40,35,39.0,31.0,29,1.0256410256410255,0.875,0.7948717948717948,-0.08012820512820518
West Virginia,Kanawha,499,413,493.0,351.0,126,1.0121703853955375,0.8276553106212425,0.7119675456389453,-0.11568776498229727
West Virginia,Lincoln,40,35,37.0,33.0,23,1.0810810810810811,0.875,0.8918918918918919,0.016891891891891886
West Virginia,Logan,104,99,102.0,89.0,53,1.0196078431372548,0.9519230769230769,0.8725490196078431,-0.07937405731523373
West Virginia,McDowell,120,116,115.0,106.0,47,1.0434782608695652,0.9666666666666667,0.9217391304347826,-0.04492753623188406
West Virginia,Marion,73,67,72.0,63.0,41,1.0138888888888888,0.9178082191780822,0.875,-0.042808219178082196
West Virginia,Marshall,40,38,38.0,34.0,27,1.0526315789473684,0.95,0.8947368421052632,-0.05526315789473679
West Virginia,Mason,40,36,38.0,27.0,30,1.0526315789473684,0.9,0.7105263157894737,-0.18947368421052635
West Virginia,Mercer,186,174,183.0,138.0,109,1.0163934426229508,0.9354838709677419,0.7540983606557377,-0.18138551031200423
West Virginia,Mingo,99,92,93.0,84.0,51,1.064516129032258,0.9292929292929293,0.9032258064516129,-0.026067122841316404
West Virginia,Monongalia,71,64,69.0,55.0,49,1.0289855072463767,0.9014084507042254,0.7971014492753623,-0.10430700142886307
West Virginia,Nicholas,35,33,33.0,26.0,28,1.0606060606060606,0.9428571428571428,0.7878787878787878,-0.154978354978355
West Virginia,Ohio,58,49,57.0,53.0,34,1.0175438596491229,0.8448275862068966,0.9298245614035088,0.0849969751966122
West Virginia,Pocahontas,22,20,21.0,18.0,17,1.0476190476190477,0.9090909090909091,0.8571428571428571,-0.051948051948051965
West Virginia,Putnam,46,39,45.0,31.0,32,1.0222222222222221,0.8478260869565217,0.6888888888888889,-0.15893719806763285
West Virginia,Raleigh,197,182,195.0,165.0,78,1.0102564102564102,0.9238578680203046,0.8461538461538461,-0.07770402186645842
West Virginia,Randolph,35,34,34.0,30.0,26,1.0294117647058822,0.9714285714285714,0.8823529411764706,-0.08907563025210086
West Virginia,Ritchie,28,25,25.0,17.0,22,1.12,0.8928571428571429,0.68,-0.21285714285714286
West Virginia,Roane,29,28,28.0,22.0,23,1.0357142857142858,0.9655172413793104,0.7857142857142857,-0.1798029556650247
West Virginia,Summers,26,23,22.0,15.0,20,1.1818181818181819,0.8846153846153846,0.6818181818181818,-0.2027972027972028
West Virginia,Upshur,20,19,20.0,18.0,17,1.0,0.95,0.9,-0.04999999999999993
West Virginia,Wayne,85,81,84.0,70.0,45,1.0119047619047619,0.9529411764705882,0.8333333333333334,-0.11960784313725481
West Virginia,Webster,28,26,26.0,22.0,18,1.0769230769230769,0.9285714285714286,0.8461538461538461,-0.08241758241758246
West Virginia,Wirt,4,4,4.0,4.0,3,1.0,1.0,1.0,0.0
West Virginia,Wood,77,64,73.0,53.0,52,1.0547945205479452,0.8311688311688312,0.726027397260274,-0.10514143390855724
West Virginia,Wyoming,49,45,48.0,42.0,30,1.0208333333333333,0.9183673469387755,0.875,-0.04336734693877553
Wyoming,Albany,27,25,24.0,19.0,21,1.125,0.9259259259259259,0.7916666666666666,-0.1342592592592593
Wyoming,Campbell,39,35,35.0,27.0,26,1.1142857142857143,0.8974358974358975,0.7714285714285715,-0.126007326007326
Wyoming,Carbon,29,29,27.0,25.0,24,1.0740740740740742,1.0,0.9259259259259259,-0.07407407407407407
Wyoming,Converse,16,14,17.0,15.0,14,0.9411764705882353,0.875,0.8823529411764706,0.007352941176470562
Wyoming,Crook,10,9,9.0,8.0,10,1.1111111111111112,0.9,0.8888888888888888,-0.011111111111111183
Wyoming,Fremont,47,42,46.0,39.0,31,1.0217391304347827,0.8936170212765957,0.8478260869565217,-0.04579093432007397
Wyoming,Laramie,89,82,82.0,77.0,49,1.0853658536585367,0.9213483146067416,0.9390243902439024,0.017676075637160782
Wyoming,Lincoln,21,19,20.0,15.0,17,1.05,0.9047619047619048,0.75,-0.15476190476190477
Wyoming,Natrona,97,85,87.0,77.0,56,1.1149425287356323,0.8762886597938144,0.8850574712643678,0.008768811470553417
Wyoming,Park,24,22,20.0,16.0,18,1.2,0.9166666666666666,0.8,-0.11666666666666659
