attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,signed_as,gap_a,gap_b
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost,fpr,signed_gap,0.09793839198133658,0.08884229684542731,0.10665515510804671,True,State,51,44,100,190039,Male-Female,-0.04067401735494103,-0.1386124093362776
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,selection_rate,gap,0.0055015444314691075,0.0016911549031481897,0.009488114663563755,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,selection_rate,amplification,0.07746841119226233,0.024042288525562384,0.1352817584505856,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,tpr,gap,0.0008345332955955742,-0.0038700811961930566,0.005432373721455988,False,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,tpr,amplification,0.01175123991129301,-0.05325677298746774,0.07689312607088476,False,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,fpr,gap,0.012460496412793676,0.0050433729448541844,0.020220372658850624,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,fpr,amplification,0.1754588864618591,0.07056322883515978,0.2871469072787469,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,selection_rate,signed_gap,-0.0055015444314691075,-0.009488114663563755,-0.0016911549031481902,True,State,51,44,100,190039,Male-Female,-0.07137255524890462,-0.06587101081743552
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,tpr,signed_gap,-0.0008345332955955742,-0.005432373721455988,0.0038700811961930558,False,State,51,44,100,190039,Male-Female,-0.058175899601838,-0.057341366306242425
Victim Sex,named_all,graphsage_geo_blind_mb,xgboost_blind,fpr,signed_gap,-0.012460496412793676,-0.020220372658850624,-0.005043372944854186,True,State,51,44,100,190039,Male-Female,-0.04067401735494103,-0.028213520942147352
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,selection_rate,gap,0.0055015444314691075,0.0016911549031481897,0.009488114663563755,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,selection_rate,amplification,0.07746841119226233,0.024042288525562384,0.1352817584505856,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,tpr,gap,0.0008345332955955742,-0.0038700811961930566,0.005432373721455988,False,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,tpr,amplification,0.01175123991129301,-0.05325677298746774,0.07689312607088476,False,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,fpr,gap,0.012460496412793676,0.0050433729448541844,0.020220372658850624,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,fpr,amplification,0.1754588864618591,0.07056322883515978,0.2871469072787469,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,selection_rate,signed_gap,-0.0055015444314691075,-0.009488114663563755,-0.0016911549031481902,True,State,51,44,100,190039,Male-Female,-0.07137255524890462,-0.06587101081743552
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,tpr,signed_gap,-0.0008345332955955742,-0.005432373721455988,0.0038700811961930558,False,State,51,44,100,190039,Male-Female,-0.058175899601838,-0.057341366306242425
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,xgboost_blind,fpr,signed_gap,-0.012460496412793676,-0.020220372658850624,-0.005043372944854186,True,State,51,44,100,190039,Male-Female,-0.04067401735494103,-0.028213520942147352
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,selection_rate,gap,-0.13894422515339755,-0.14337666940535138,-0.13491363226579584,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,selection_rate,amplification,-1.956503033112718,-2.110121021608257,-1.820069002410485,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,tpr,gap,-0.15169718543438748,-0.15681325641960092,-0.14659645792234807,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,tpr,amplification,-2.1360801651840666,-2.3036752605503907,-1.991114086010823,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,fpr,gap,-0.13629411678615577,-0.1453132234135832,-0.12711685329954117,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,fpr,amplification,-1.919186296466329,-2.102389671094795,-1.745200300972434,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,selection_rate,signed_gap,0.13894422515339755,0.13491363226579584,0.14337666940535138,True,State,51,44,100,190039,Male-Female,-0.07137255524890462,-0.21031678040230217
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,tpr,signed_gap,0.15169718543438748,0.14659645792234807,0.15681325641960092,True,State,51,44,100,190039,Male-Female,-0.058175899601838,-0.20987308503622548
Victim Sex,named_all,graphsage_geo_blind_mb,logreg,fpr,signed_gap,0.13629411678615577,0.12711685329954117,0.1453132234135832,True,State,51,44,100,190039,Male-Female,-0.04067401735494103,-0.1769681341410968
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,selection_rate,gap,-0.13894422515339755,-0.14337666940535138,-0.13491363226579584,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,selection_rate,amplification,-1.956503033112718,-2.110121021608257,-1.820069002410485,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,tpr,gap,-0.15169718543438748,-0.15681325641960092,-0.14659645792234807,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,tpr,amplification,-2.1360801651840666,-2.3036752605503907,-1.991114086010823,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,fpr,gap,-0.13629411678615577,-0.1453132234135832,-0.12711685329954117,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,fpr,amplification,-1.919186296466329,-2.102389671094795,-1.745200300972434,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,selection_rate,signed_gap,0.13894422515339755,0.13491363226579584,0.14337666940535138,True,State,51,44,100,190039,Male-Female,-0.07137255524890462,-0.21031678040230217
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,tpr,signed_gap,0.15169718543438748,0.14659645792234807,0.15681325641960092,True,State,51,44,100,190039,Male-Female,-0.058175899601838,-0.20987308503622548
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg,fpr,signed_gap,0.13629411678615577,0.12711685329954117,0.1453132234135832,True,State,51,44,100,190039,Male-Female,-0.04067401735494103,-0.1769681341410968
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,selection_rate,gap,0.015158743540675368,0.010904940823463527,0.019404445786975477,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,selection_rate,amplification,0.2134534751823326,0.1545582133362073,0.27805428227020523,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,tpr,gap,0.007320317376256935,0.0023344936279417554,0.01253202182633356,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,tpr,amplification,0.10307893785569266,0.03261267921094551,0.18003298572847926,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,fpr,gap,0.011405698035887313,0.0029013421033519727,0.01981194570393499,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,fpr,amplification,0.1606060473355026,0.0402286683576854,0.27633037610765304,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,selection_rate,signed_gap,-0.015158743540675368,-0.01940444578697548,-0.010904940823463527,True,State,51,44,100,190039,Male-Female,-0.07137255524890462,-0.056213811708229255
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,tpr,signed_gap,-0.007320317376256935,-0.012532021826333561,-0.0023344936279417563,True,State,51,44,100,190039,Male-Female,-0.058175899601838,-0.050855582225581064
Victim Sex,named_all,graphsage_geo_blind_mb,logreg_blind,fpr,signed_gap,-0.011405698035887313,-0.01981194570393499,-0.0029013421033519744,True,State,51,44,100,190039,Male-Female,-0.04067401735494103,-0.029268319319053715
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,selection_rate,gap,0.015158743540675368,0.010904940823463527,0.019404445786975477,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,selection_rate,amplification,0.2134534751823326,0.1545582133362073,0.27805428227020523,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,tpr,gap,0.007320317376256935,0.0023344936279417554,0.01253202182633356,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,tpr,amplification,0.10307893785569266,0.03261267921094551,0.18003298572847926,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,fpr,gap,0.011405698035887313,0.0029013421033519727,0.01981194570393499,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,fpr,amplification,0.1606060473355026,0.0402286683576854,0.27633037610765304,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,selection_rate,signed_gap,-0.015158743540675368,-0.01940444578697548,-0.010904940823463527,True,State,51,44,100,190039,Male-Female,-0.07137255524890462,-0.056213811708229255
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,tpr,signed_gap,-0.007320317376256935,-0.012532021826333561,-0.0023344936279417563,True,State,51,44,100,190039,Male-Female,-0.058175899601838,-0.050855582225581064
Victim Sex,named_n>=5000,graphsage_geo_blind_mb,logreg_blind,fpr,signed_gap,-0.011405698035887313,-0.01981194570393499,-0.0029013421033519744,True,State,51,44,100,190039,Male-Female,-0.04067401735494103,-0.029268319319053715
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,selection_rate,gap,0.027078188867039277,0.024184672435413983,0.029867752128671154,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,selection_rate,amplification,0.38129370681704733,0.33567294217766297,0.4296338448249025,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,tpr,gap,0.023117656517049112,0.019956854222549985,0.026514558087550804,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,tpr,amplification,0.325524612801503,0.27664417129885727,0.3788418891870914,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,fpr,gap,0.03727840742357075,0.03074750598687101,0.04354250933870524,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,fpr,amplification,0.5249251425405094,0.4294834937007163,0.6234433442842496,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,selection_rate,signed_gap,-0.027078188867039277,-0.029867752128671154,-0.024184672435413987,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.050107125051621626
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,tpr,signed_gap,-0.023117656517049112,-0.026514558087550804,-0.019956854222549985,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.04006315457557896
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,fpr,signed_gap,-0.03727840742357075,-0.04369200574437785,-0.03074750598687101,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.012911872140825398
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,selection_rate,gap,0.027078188867039277,0.024184672435413983,0.029867752128671154,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,selection_rate,amplification,0.38129370681704733,0.33567294217766297,0.4296338448249025,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,tpr,gap,0.023117656517049112,0.019956854222549985,0.026514558087550804,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,tpr,amplification,0.325524612801503,0.27664417129885727,0.3788418891870914,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,fpr,gap,0.03727840742357075,0.03074750598687101,0.04354250933870524,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,fpr,amplification,0.5249251425405094,0.4294834937007163,0.6234433442842496,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,selection_rate,signed_gap,-0.027078188867039277,-0.029867752128671154,-0.024184672435413987,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.050107125051621626
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,tpr,signed_gap,-0.023117656517049112,-0.026514558087550804,-0.019956854222549985,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.04006315457557896
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a10_mb,fpr,signed_gap,-0.03727840742357075,-0.04369200574437785,-0.03074750598687101,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.012911872140825398
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,selection_rate,gap,0.03280213944743815,0.029241554899147197,0.03579660188273548,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,selection_rate,amplification,0.46189386605053717,0.40904863870954317,0.5189227312428576,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,gap,0.028997777689393267,0.02516335258038603,0.032646687345062785,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,amplification,0.40832384318376935,0.3514381060169825,0.4667799872924199,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,gap,0.04251047178270034,0.03508678987712749,0.04892537114210534,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,amplification,0.5985989478158033,0.491464522763676,0.7033412902792704,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,selection_rate,signed_gap,-0.03280213944743815,-0.03579660188273548,-0.029241554899147197,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.04438317447122275
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,signed_gap,-0.028997777689393267,-0.032646687345062785,-0.02516335258038603,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.03418303340323481
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,signed_gap,-0.04251047178270034,-0.0491039057006632,-0.03559699579834313,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.007679807781695802
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,selection_rate,gap,0.03280213944743815,0.029241554899147197,0.03579660188273548,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,selection_rate,amplification,0.46189386605053717,0.40904863870954317,0.5189227312428576,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,gap,0.028997777689393267,0.02516335258038603,0.032646687345062785,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,amplification,0.40832384318376935,0.3514381060169825,0.4667799872924199,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,gap,0.04251047178270034,0.03508678987712749,0.04892537114210534,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,amplification,0.5985989478158033,0.491464522763676,0.7033412902792704,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,selection_rate,signed_gap,-0.03280213944743815,-0.03579660188273548,-0.029241554899147197,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.04438317447122275
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,signed_gap,-0.028997777689393267,-0.032646687345062785,-0.02516335258038603,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.03418303340323481
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,signed_gap,-0.04251047178270034,-0.0491039057006632,-0.03559699579834313,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.007679807781695802
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,gap,0.031561519457506626,0.02829575538201084,0.034614775710225115,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,amplification,0.4444244334738213,0.39397875482705397,0.4992472927051932,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,gap,0.027960988348082916,0.0241189180600229,0.03144264799490046,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,amplification,0.3937245930981098,0.3350928102044497,0.45243754253014884,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,gap,0.03988225385039135,0.03288132218848969,0.045674498765606523,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,amplification,0.561590455015424,0.4634847995168788,0.6523292756007675,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,signed_gap,-0.031561519457506626,-0.034614775710225115,-0.02829575538201084,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.04562379446115428
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,signed_gap,-0.027960988348082916,-0.03144264799490046,-0.024118918060022903,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.03521982274454516
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,signed_gap,-0.03988225385039135,-0.04568286081075954,-0.033101787466812624,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.010308025714004798
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,gap,0.031561519457506626,0.02829575538201084,0.034614775710225115,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,amplification,0.4444244334738213,0.39397875482705397,0.4992472927051932,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,gap,0.027960988348082916,0.0241189180600229,0.03144264799490046,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,amplification,0.3937245930981098,0.3350928102044497,0.45243754253014884,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,gap,0.03988225385039135,0.03288132218848969,0.045674498765606523,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,amplification,0.561590455015424,0.4634847995168788,0.6523292756007675,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,signed_gap,-0.031561519457506626,-0.034614775710225115,-0.02829575538201084,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.04562379446115428
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,signed_gap,-0.027960988348082916,-0.03144264799490046,-0.024118918060022903,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.03521982274454516
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,signed_gap,-0.03988225385039135,-0.04568286081075954,-0.033101787466812624,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.010308025714004798
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,gap,0.035099119464580664,0.03162584713429405,0.038384120902252565,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,amplification,0.49423812768197306,0.4383614288311127,0.5505892212741441,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,gap,0.03144130357935371,0.0275129773283309,0.035431361213626604,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,amplification,0.44273164825748856,0.38035944582673165,0.5057255600045009,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,gap,0.041935009609282425,0.034767599585586006,0.04866616640636838,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,amplification,0.5904957431918559,0.47990304529793526,0.7006001351331412,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,signed_gap,-0.035099119464580664,-0.038384120902252565,-0.03162584713429405,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.04208619445408024
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,signed_gap,-0.03144130357935371,-0.035431361213626604,-0.0275129773283309,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.03173950751327437
Victim Sex,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,signed_gap,-0.041935009609282425,-0.0491024786957052,-0.03477572971494499,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.00825526995511372
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,gap,0.035099119464580664,0.03162584713429405,0.038384120902252565,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,amplification,0.49423812768197306,0.4383614288311127,0.5505892212741441,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,gap,0.03144130357935371,0.0275129773283309,0.035431361213626604,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,amplification,0.44273164825748856,0.38035944582673165,0.5057255600045009,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,gap,0.041935009609282425,0.034767599585586006,0.04866616640636838,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,amplification,0.5904957431918559,0.47990304529793526,0.7006001351331412,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,signed_gap,-0.035099119464580664,-0.038384120902252565,-0.03162584713429405,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.04208619445408024
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,signed_gap,-0.03144130357935371,-0.035431361213626604,-0.0275129773283309,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.03173950751327437
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,signed_gap,-0.041935009609282425,-0.0491024786957052,-0.03477572971494499,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.00825526995511372
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,selection_rate,gap,-0.10839575295429404,-0.11278843814025581,-0.10396619173977437,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,selection_rate,amplification,-1.5263435324316346,-1.6556986488994645,-1.413824319908804,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,tpr,gap,-0.11831971376334716,-0.12331555957996307,-0.11291080953871938,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,tpr,amplification,-1.6660849243604328,-1.810449665154575,-1.5359475141676324,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,fpr,gap,-0.08842212977188146,-0.09745133072599119,-0.07907703160572659,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,fpr,amplification,-1.2450907182502806,-1.4085922503281159,-1.0901984787905246,True,State,51,44,100,190039,,,
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,selection_rate,signed_gap,0.10839575295429404,0.10396619173977437,0.11278843814025581,True,State,51,44,100,190039,Male-Female,-0.0771853139186609,-0.18558106687295495
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,tpr,signed_gap,0.11831971376334716,0.11291080953871938,0.12331555957996307,True,State,51,44,100,190039,Male-Female,-0.06318081109262808,-0.18150052485597523
Victim Sex,named_all,graphsage_fairloss_a0_mb,xgboost,fpr,signed_gap,0.08842212977188146,0.07907703160572659,0.09745133072599119,True,State,51,44,100,190039,Male-Female,-0.050190279564396145,-0.1386124093362776
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,xgboost,selection_rate,gap,-0.10839575295429404,-0.11278843814025581,-0.10396619173977437,True,State,51,44,100,190039,,,
Victim Sex,named_n>=5000,graphsage_fairloss_a0_mb,xgboost,selection_rate,amplification,-1.5263435324316346,-1.6556986488994645,-1.413824319908804,True,State,51,44,100,190039,,,
