attribute,model,group_set,n_groups,groups,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Race,graphsage_fairloss_a25_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.02259584846355964,0.0340871119879084,0.005642193222478165,0.0007182417670595464,0.010375437270765042,Black,White,0.19813788033501564,0.025874564175833798,0.4082987070282642,0.01774609799602267,0.011406547829764616,0.024126425178499247,Black,White,0.6231928086300147,0.3857424254400469,0.9181093851511745,0.004393595985048515,0.0002245556795269596,0.01409844172068628,Black,White,0.15429067406939853,0.008077017458478011,0.5113319677521375
Victim Race,graphsage_fairloss_a50_sstate20_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.03255661870010835,0.2825646753814281,0.10779746724457845,0.06898795155453633,0.1634800859776932,Asian/Pacific Islander,Native American/Alaska Native,0.9491954426853532,0.3276068679540331,3.403584939058572,0.13091354791251772,0.09151929175923385,0.2054287558236856,Asian/Pacific Islander,Native American/Alaska Native,1.1527408411405147,0.41890345966509296,4.502338592456959,0.09595670440395038,0.052944057447138086,0.21008814880014298,Asian/Pacific Islander,Native American/Alaska Native,0.8449332701730625,0.2819304498759184,3.469089423637067
Victim Race,graphsage_fairloss_a50_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.020080539195738937,0.03124024783034211,0.014277799211708353,0.00961252591815941,0.018875275992597,Black,White,0.5558825596276846,0.3392461058680035,0.8448012795781151,0.024833339679617206,0.019150621886511152,0.030772660885291504,Black,White,0.9668451153094514,0.6887653734436466,1.350625247681435,0.010851383405239445,0.001799062642638366,0.019191563727175766,Black,White,0.42248071242375573,0.07412109191304833,0.7748428960863479
Victim Race,graphsage_fairloss_a50_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.021852989848653633,0.033119823020806696,0.014038393749344014,0.00914511941454157,0.018775566573522324,Black,White,0.5142658932416078,0.31809854432672385,0.7624881984341846,0.024521783149008547,0.018725430897876837,0.030387050971284395,Black,White,0.8983019667468125,0.6435269527841242,1.1999081428213076,0.013414442824140671,0.004199351951040683,0.02206221966478279,Black,White,0.49140881389065866,0.14983865882110273,0.8433727472879529
Victim Race,graphsage_fairloss_a50_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.022918115923863124,0.03431560577512636,0.012025544583699088,0.007121264581179887,0.0172064677410979,Black,White,0.42230313988464024,0.2391715527026295,0.648256996623926,0.02324939016830374,0.0173344477503549,0.029585671787592895,Black,White,0.81645287663618,0.5607295063903022,1.1151434411446428,0.011918845099660236,0.0026474601960852955,0.020675614780764656,Black,White,0.41855615555307346,0.09422545757830972,0.7650480556927655
Victim Race,graphsage_fairloss_a100_sstate20_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.02980450951218169,0.28686081945568453,0.09530039486741992,0.05962880344952554,0.13932384496395095,Asian/Pacific Islander,Native American/Alaska Native,0.8391542288190369,0.2833161347507591,3.087408340676025,0.0966036951143131,0.07387175964562755,0.16109107420454422,Asian/Pacific Islander,Native American/Alaska Native,0.8506302559133926,0.3280539677411909,3.3700545509995328,0.1399425854791608,0.08398596194639446,0.1970442163155786,Asian/Pacific Islander,Native American/Alaska Native,1.2322447620503403,0.38610081811020147,4.502470904833547
Victim Race,graphsage_fairloss_a100_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.020294721978853285,0.03128966158258639,0.020406739564892362,0.015632021638826828,0.025118766058145833,Black,White,0.7945027419691958,0.5447250575360121,1.1108692951886974,0.02911032819640913,0.02322102456317329,0.03519946531988904,Black,White,1.1333626078837176,0.8394979836224497,1.5266027268549647,0.01841551650164802,0.00806827354432228,0.026779792054136498,Black,White,0.7169777567264944,0.28859757551495124,1.0968218934061984
Victim Race,graphsage_fairloss_a100_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.021858273300441156,0.033359845574161315,0.02011003486297991,0.015763875613070404,0.02491617577493154,Black,White,0.7366872041478031,0.5149218580751623,1.0326695931660508,0.028867431635153817,0.022973732308817066,0.0345897338020244,Black,White,1.057495307548068,0.7785128224158226,1.4214680957750594,0.02044986785594549,0.01181018023009815,0.030099873476085545,Black,White,0.7491362436035158,0.4101845924858853,1.1741786856022347
Victim Race,graphsage_fairloss_a100_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.022608910021810206,0.03442180706961118,0.01817249424799461,0.013532139426635207,0.02354792269841604,Black,White,0.6381666399429748,0.4329242246230626,0.9155833470398351,0.0276514660850814,0.02136098338853023,0.034393222281203034,Black,White,0.9710413419424161,0.714827445051653,1.3181723618371974,0.018814759407108417,0.009765216801781855,0.02810009045601547,Black,White,0.6607211771986039,0.3379225449119489,1.0478818934812084
Victim Sex,graphsage_geo_blind_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05911842254099131,0.07025577277161722,0.03867939538545451,0.03375146728009991,0.04442283353658051,Female,Male,0.5996644646568805,0.5146586299490051,0.6877314588538777,0.03315979225399457,0.02697955771046791,0.039686928223592315,Female,Male,0.5140915175112262,0.4141088563012705,0.625241190464661,0.007001028052346869,0.000297629675388314,0.016792648746909816,Female,Male,0.1085401593592944,0.004417685333954887,0.26401583182934796
Victim Sex,graphsage_geo_blind_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06129874451420775,0.07294279561862083,0.04087855147801922,0.035315613222782406,0.04629105963096234,Female,Male,0.6107987423677209,0.5271987262955673,0.703310161809517,0.03453834168512149,0.02760103077457393,0.041042395186270966,Female,Male,0.5160646574300055,0.40697893383341877,0.6250836104539377,0.011376311541077211,0.0010439228175395832,0.0203006566198377,Female,Male,0.16998246099325942,0.015054904336254693,0.3138181689966652
Victim Sex,graphsage_geo_blind_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.0656970905215234,0.0781687962218292,0.04407405606124193,0.038264885318875494,0.05017391421065084,Female,Male,0.6152335402193702,0.528799194079595,0.7078735097938392,0.03686707428074132,0.02992050112093015,0.044384861685530574,Female,Male,0.5146306615337148,0.4116340355294215,0.6246696238084294,0.013995607791062015,0.0033608552482086414,0.024781990083814896,Female,Male,0.1953658931878722,0.04664315884158937,0.3529051173736024
Victim Sex,graphsage_geo_blind_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05911842254099131,0.07025577277161722,0.03867939538545451,0.03375146728009991,0.04442283353658051,Female,Male,0.5996644646568805,0.5146586299490051,0.6877314588538777,0.03315979225399457,0.02697955771046791,0.039686928223592315,Female,Male,0.5140915175112262,0.4141088563012705,0.625241190464661,0.007001028052346869,0.000297629675388314,0.016792648746909816,Female,Male,0.1085401593592944,0.004417685333954887,0.26401583182934796
Victim Sex,graphsage_geo_blind_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06129874451420775,0.07294279561862083,0.04087855147801922,0.035315613222782406,0.04629105963096234,Female,Male,0.6107987423677209,0.5271987262955673,0.703310161809517,0.03453834168512149,0.02760103077457393,0.041042395186270966,Female,Male,0.5160646574300055,0.40697893383341877,0.6250836104539377,0.011376311541077211,0.0010439228175395832,0.0203006566198377,Female,Male,0.16998246099325942,0.015054904336254693,0.3138181689966652
Victim Sex,graphsage_geo_blind_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.0656970905215234,0.0781687962218292,0.04407405606124193,0.038264885318875494,0.05017391421065084,Female,Male,0.6152335402193702,0.528799194079595,0.7078735097938392,0.03686707428074132,0.02992050112093015,0.044384861685530574,Female,Male,0.5146306615337148,0.4116340355294215,0.6246696238084294,0.013995607791062015,0.0033608552482086414,0.024781990083814896,Female,Male,0.1953658931878722,0.04664315884158937,0.3529051173736024
