block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,20,California,Shasta,92,20,25.229300210507486,0.7927290821831995,-1.2703810128287274,0.25877412258774124,2,0.9239130434782609,0.021739130434782608,0.6167449921674499,
county,20,Texas,Potter,177,31,37.7208266549891,0.8218271641695272,-1.2704206402422382,0.2445755424457554,11,0.751412429378531,0.20903954802259886,0.6128662995769388,
county,20,Texas,Shelby,33,2,4.488255950936381,0.44560738555534957,-1.2796014447748285,0.3143685631436856,1,0.5151515151515151,0.48484848484848486,0.6811318868113189,
county,20,California,Ventura,292,95,105.49448055387714,0.9005210462312528,-1.3181651943966863,0.19638036196380362,1,0.9006849315068494,0.0547945205479452,0.5489629608467725,
county,20,Texas,Wichita,112,19,24.608716576046888,0.7720841491788246,-1.342649692766574,0.207979202079792,8,0.6875,0.30357142857142855,0.5489629608467725,
county,20,California,Santa Cruz,111,25,31.261251099419884,0.7997120755177942,-1.3519685561196304,0.21497850214978503,0,0.954954954954955,0.009009009009009009,0.5489629608467725,
county,20,Texas,Johnson,36,5,8.212047332613052,0.608861566121662,-1.3616268704485734,0.25617438256174385,3,0.9722222222222222,0.027777777777777776,0.6167449921674499,
county,20,Texas,Tom Green,53,8,12.13924526165871,0.6590195541454015,-1.3990084706474206,0.2121787821217878,4,0.9433962264150944,0.05660377358490566,0.5489629608467725,
county,20,Texas,Houston,26,1,3.436475740549556,0.2909957978752038,-1.4287793138697518,0.24857514248575144,0,0.4230769230769231,0.5769230769230769,0.6128662995769388,
county,20,California,Lake,39,6,9.749583877871805,0.6154108806241395,-1.4364888564592353,0.204979502049795,1,0.9230769230769231,0.07692307692307693,0.5489629608467725,
county,20,California,Sonoma,155,36,43.924160083273904,0.8195944995134606,-1.452560581379715,0.1623837616238376,7,0.8709677419354839,0.03870967741935484,0.5085317555201001,
county,20,Texas,Bastrop,40,3,6.196377460120509,0.4841538494560425,-1.4673499625039679,0.202979702029797,1,0.875,0.1,0.5489629608467725,
county,20,California,Tuolumne,21,2,4.952564883118605,0.40383115561337385,-1.5265636685792994,0.18838116188381163,0,0.9523809523809523,0.047619047619047616,0.5489629608467725,
county,20,Texas,Orange,53,6,10.419116953347054,0.5758645408114504,-1.6126768426147164,0.1463853614638536,3,0.660377358490566,0.32075471698113206,0.4757524247575242,
county,20,Texas,Brazos,67,8,13.28441568893109,0.6022093998959851,-1.6774351809094932,0.11358864113588642,3,0.5671641791044776,0.43283582089552236,0.396175016644677,
county,20,California,Butte,87,17,23.91033840905175,0.7109895188084958,-1.6966743158266933,0.10178982101789821,3,0.8735632183908046,0.06896551724137931,0.3638986101389861,
county,20,California,Sutter,37,5,9.768860239588472,0.5118304364451254,-1.8195896479124656,0.09299070092990701,0,0.918918918918919,0.02702702702702703,0.34096590340965904,
county,20,Texas,Grayson,59,7,12.979592755726948,0.5393081379160691,-1.9503874099104916,0.057394260573942604,2,0.864406779661017,0.13559322033898305,0.23449655034496547,
county,20,California,Kings,52,9,15.281820225536135,0.5889350788828724,-1.9875866854301438,0.059994000599940006,1,0.8653846153846154,0.09615384615384616,0.23830950238309503,
county,20,Texas,Bexar,1651,529,565.154541582462,0.936027159082492,-1.9976783953121324,0.0451954804519548,64,0.807389460932768,0.17443973349485162,0.1958470819584708,
county,20,California,Yolo,54,9,15.635155120729973,0.5756258847772665,-2.044692883908712,0.049595040495950406,1,0.8148148148148148,0.12962962962962962,0.20859090561532082,
county,20,Michigan,Kalamazoo,89,15,23.279025159162188,0.6443568790979326,-2.079996235474438,0.043995600439956005,6,0.449438202247191,0.4943820224719101,0.1958470819584708,
county,20,Texas,Webb,163,46,58.28931096602782,0.7891669885548951,-2.127418452781544,0.0375962403759624,6,0.9815950920245399,0.012269938650306749,0.18206845982068462,
county,20,California,Tehama,23,1,5.238750006555456,0.19088523001644672,-2.1380281927087514,0.039996000399960006,0,0.9565217391304348,0.0,0.18449767926433164,
county,20,Texas,Collin,106,17,25.927817052824135,0.6556664591301684,-2.146991225299698,0.038196180381961806,7,0.8490566037735849,0.12264150943396226,0.18206845982068462,
county,20,California,Placer,54,6,12.846453078607336,0.46705498889740626,-2.2183701973427064,0.028597140285971403,2,0.9444444444444444,0.0,0.14604968074621108,
county,20,California,Sacramento,1001,273,306.76145607336844,0.8899423137915551,-2.3760223802170977,0.018998100189981004,15,0.5804195804195804,0.3256743256743257,0.10448955104489552,
county,20,California,Calaveras,24,1,5.910269773711994,0.16919701439820095,-2.424698288909376,0.0163983601639836,0,0.9166666666666666,0.08333333333333333,0.0937986201379862,
county,20,Texas,Denton,90,9,18.03758795334798,0.4989580659718695,-2.4588730541578943,0.016198380161983803,5,0.8333333333333334,0.14444444444444443,0.0937986201379862,
county,20,Texas,Midland,60,4,11.661450131410016,0.3430105136946935,-2.596455837541026,0.005599440055994401,1,0.5666666666666667,0.4,0.040035996400359965,warm
county,20,Texas,El Paso,327,55,73.66158654904834,0.7466578250168109,-2.6055550531274525,0.009799020097990201,10,0.9235474006116208,0.07033639143730887,0.06369363063693631,
county,20,Texas,Lubbock,186,32,49.41751990325719,0.6475436254722048,-3.022632507968614,0.0017998200179982,11,0.7043010752688172,0.2956989247311828,0.015139662504337802,warm
county,20,Michigan,Macomb,193,25,42.50281032987404,0.5881963993902821,-3.124310998694688,0.0023997600239976003,7,0.8290155440414507,0.14507772020725387,0.019064760190647602,warm
county,20,Texas,Jefferson,313,48,70.35277002316747,0.6822759073195469,-3.124323471371564,0.000999900009999,16,0.3354632587859425,0.6517571884984026,0.01021326438784693,warm
county,20,California,Humboldt,81,8,20.283112321270995,0.3944167873887067,-3.2134007760841254,0.0011998800119988001,0,0.8395061728395061,0.037037037037037035,0.010723927607239276,warm
county,20,California,San Joaquin,688,203,243.6912071774617,0.8330214386938081,-3.3354845506464086,0.00039996000399960006,1,0.6700581395348837,0.19912790697674418,0.0051994800519948,warm
county,20,California,Solano,256,73,98.55563601694723,0.7406983806329169,-3.3743207788331597,0.000999900009999,0,0.52734375,0.375,0.01021326438784693,warm
county,20,Texas,Harris,4898,986,1080.7232186498602,0.9123520092700541,-3.3774353728121893,0.000999900009999,365,0.5606369946917109,0.4079216006533279,0.01021326438784693,warm
county,20,California,Orange,1179,400,456.6887239436324,0.8758701037019051,-3.48192499038064,0.0011998800119988001,6,0.8396946564885496,0.04240882103477523,0.010723927607239276,warm
county,20,Texas,Travis,465,68,99.52179864007816,0.6832673939698665,-3.701134754585266,0.00019998000199980003,40,0.7161290322580646,0.26021505376344084,0.0031774600317746003,warm
county,20,Texas,Nueces,327,59,88.39192851224014,0.667481759851296,-3.8365334108563607,0.00039996000399960006,21,0.908256880733945,0.08256880733944955,0.0051994800519948,warm
county,20,California,San Bernardino,1739,548,632.9691899704028,0.865760938578423,-4.362323634903538,0.00019998000199980003,11,0.7377803335250144,0.2259919493962047,0.0031774600317746003,warm
county,20,California,Stanislaus,309,62,100.45601428285197,0.6171855457596381,-4.806267197973077,0.00019998000199980003,1,0.8511326860841424,0.07119741100323625,0.0031774600317746003,warm
county,20,California,Santa Barbara,124,13,36.92422018242629,0.3520724320181369,-4.81821625635531,0.00019998000199980003,0,0.8951612903225806,0.04032258064516129,0.0031774600317746003,warm
county,20,California,Santa Clara,600,143,208.89168481658874,0.6845653053426085,-5.826973164848901,0.00019998000199980003,2,0.7566666666666667,0.075,0.0031774600317746003,warm
