family,timestamp,model,tag,seed,attribute,blind,group_set,params,notes,metric,value,lo,hi,std
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Race,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},tpr_gap,0.0131556068089108,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Race,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},tpr_gap,0.0853805334158461,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Race,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},tpr_gap,0.0173520179713233,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Race,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},tpr_gap,0.0049022797452819,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Race,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},tpr_gap,0.0853805334158461,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},auc,0.7102985410525524,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},balanced_accuracy,0.6482642432208827,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},balanced_accuracy,0.6487126383687304,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},balanced_accuracy,0.6486280938637039,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},balanced_accuracy,0.6492398028840578,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},balanced_accuracy,0.6492117081556397,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},balanced_accuracy,0.6464045244300711,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},balanced_accuracy,0.6458848865516248,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},balanced_accuracy,0.6471822297484064,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},balanced_accuracy,0.6488341454517936,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},balanced_accuracy,0.6477032088395902,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},balanced_accuracy,0.6496957246687867,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},balanced_accuracy,0.6482899158435977,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},balanced_accuracy,0.6485322594033557,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},balanced_accuracy,0.6496957246687867,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},balanced_accuracy,0.6492398028840578,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},balanced_accuracy,0.6490576724193489,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},balanced_accuracy,0.6472661036470642,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},balanced_accuracy,0.6453317890938104,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},balanced_accuracy,0.6467663632537861,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},balanced_accuracy,0.649010090492359,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},balanced_accuracy,0.6485360227217962,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},balanced_accuracy,0.6479856076894567,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},base_rate_gap,0.0858482707720179,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},f1,0.7206254569998313,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},f1,0.7206209049239335,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},f1,0.7205667378837288,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},f1,0.7219320415613592,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},f1,0.7211538461538461,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},f1,0.718127798586274,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},f1,0.7167075681927167,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},f1,0.7205108729287985,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},f1,0.7197231833910035,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},f1,0.719106182984831,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},f1,0.7218881708345041,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},f1,0.7218881708345041,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},f1,0.7206027042982037,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},f1,0.7207713715458354,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},f1,0.7207197076187799,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},f1,0.7219320415613592,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},f1,0.7209380799730049,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},f1,0.71937914745248,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},f1,0.7195094509450946,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},f1,0.7177076589636051,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},f1,0.7208144669122817,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},f1,0.720119241802126,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},mcc,0.279223652711732,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},mcc,0.2790724655568331,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},mcc,0.2803468060076168,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},mcc,0.2784170217508163,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},mcc,0.2801860392424555,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},mcc,0.2747702182638857,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},mcc,0.2736582053964195,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},mcc,0.2794241709782821,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},mcc,0.277300928194614,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},mcc,0.2762883167854089,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},mcc,0.2811513392504007,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},mcc,0.2784677621543827,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},mcc,0.2789223145767025,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},mcc,0.2789228495308533,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},mcc,0.2803468060076168,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},mcc,0.2798815946337413,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},mcc,0.2811513392504007,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},mcc,0.2755842479081318,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},mcc,0.2728001761603281,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},mcc,0.2764927006807536,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},mcc,0.2797796288594414,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},mcc,0.277858575983035,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 1.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.2}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.3}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.4}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.0}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.1}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.8}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.9}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.7}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.5}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""tpr"", ""lambda"": 0.6}",{},n_eval,28549.0,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.3}",{},precision,0.7962226640159046,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.5}",{},precision,0.7965806652160398,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.4}",{},precision,0.7966670812088049,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.1}",{},precision,0.7967026155943969,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.2}",{},precision,0.7969798657718121,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.9}",{},precision,0.7952348281669057,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 1.0}",{},precision,0.7952425665101721,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.8}",{},precision,0.7956654418633617,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.6}",{},precision,0.796839026818493,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.7}",{},precision,0.7959678924771327,,,
mitigate_threshold,2026-07-27T16:18:16,graphsage_geo,,,Victim Sex,,named_n>=5000,"{""criterion"": ""dp"", ""lambda"": 0.0}",{},precision,0.7971949857266973,,,
