model,attribute,criterion,lambda,n_eval,acc_auc,acc_mcc,acc_f1,acc_sensitivity,acc_specificity,acc_balanced_accuracy,acc_precision,dp_gap,dp_amplification,dp_amplification_lo,dp_amplification_hi,tpr_gap,tpr_amplification,base_rate_gap,groups,thresholds
logreg,Victim Sex,dp,0.1,28549,0.6711243739507556,0.231219760196036,0.687402799377916,0.6127541589648798,0.6349608729196518,0.6238575159422658,0.7827626918536009,0.2326207668838206,2.7096732967583876,2.352010658125787,3.172795979982798,0.21171478914494302,2.466150887385736,0.08584827077201795,Male | Female,Female=0.510; Male=0.497
logreg,Victim Sex,dp,0.2,28549,0.6711243739507556,0.23148130316068266,0.6881312041432888,0.6139864448552064,0.6339689187699769,0.6239776818125916,0.7826428431180051,0.2091258287234044,2.4359934899418905,2.1071952385196675,2.860829862675289,0.1879785374088141,2.1896601494515515,0.08584827077201795,Male | Female,Female=0.520; Male=0.494
logreg,Victim Sex,dp,0.3,28549,0.6711243739507556,0.2314394241431539,0.6879820421319213,0.613729718628055,0.6341893530254602,0.6239595358267576,0.7826741749607125,0.18263829089765993,2.1274545107924347,1.8075006419230568,2.4802694182255847,0.16291389824493152,1.897695745993208,0.08584827077201795,Male | Female,Female=0.530; Male=0.492
logreg,Victim Sex,dp,0.4,28549,0.6711243739507556,0.231484894342871,0.6880755064456722,0.6138837543643458,0.6340791358977185,0.6239814451310322,0.7826656192720608,0.16085262601378325,1.8736851024169119,1.6067366365371336,2.216647872676395,0.14145380958718523,1.6477187987028363,0.08584827077201795,Male | Female,Female=0.538; Male=0.490
logreg,Victim Sex,dp,0.5,28549,0.6711243739507556,0.23056915509185089,0.6878973562325594,0.6138837543643458,0.6330871817480437,0.6234854680561948,0.7822047759241086,0.13538925193009643,1.5770760518827625,1.3542090896925731,1.837331427390298,0.11369576765618894,1.324380405496156,0.08584827077201795,Male | Female,Female=0.549; Male=0.487
logreg,Victim Sex,dp,0.6,28549,0.6711243739507556,0.23060402181992304,0.6881578190602174,0.6143458615732184,0.6326463132370771,0.6234960874051477,0.7821283827951366,0.10326687381897781,1.2028998707873497,1.0171447366447566,1.4493467572804073,0.08150301839016916,0.9493845089391699,0.08584827077201795,Male | Female,Female=0.559; Male=0.484
logreg,Victim Sex,dp,0.7,28549,0.6711243739507556,0.22765709651698943,0.6875287356321839,0.6142431710823578,0.6295602336603108,0.6219017023713342,0.7806708431219003,0.07964800675404948,0.927776483297676,0.7530843764503652,1.126094754761906,0.05653506781282458,0.6585463784467055,0.08584827077201795,Male | Female,Female=0.569; Male=0.481
logreg,Victim Sex,dp,0.8,28549,0.6711243739507556,0.22715651551683444,0.6881350094713277,0.6155268022181146,0.6276865424887027,0.6216066723534086,0.7801639984381101,0.05359578094970585,0.6243082180657653,0.45992325239241627,0.8062133673368238,0.03007492796700295,0.3503265435231784,0.08584827077201795,Male | Female,Female=0.577; Male=0.478
logreg,Victim Sex,dp,0.9,28549,0.6711243739507556,0.22578501146173577,0.6878407069489872,0.6154754569726844,0.6262537198280613,0.6208645884003728,0.7794901807777345,0.02540715297391183,0.2959541612828063,0.13597508517604626,0.4694166705739318,0.00031600105106188714,0.0036809250578974614,0.08584827077201795,Male | Female,Female=0.587; Male=0.476
logreg,Victim Sex,dp,1.0,28549,0.6711243739507556,0.22283192433489912,0.6873244281373617,0.6155781474635449,0.6229472059958118,0.6192626767296783,0.7780012978585334,0.0012851751692178892,0.01497030933367139,0.0021854136327756945,0.19687764678911485,0.0278697456862671,0.3246395697390236,0.08584827077201795,Male | Female,Female=0.595; Male=0.473
logreg,Victim Sex,tpr,0.0,28549,0.6711243739507556,0.23036025989448805,0.6871508379888268,0.612600123228589,0.6341893530254602,0.6233947381270246,0.782360655737705,0.26075308282621185,3.0373714051699188,2.634069930614859,3.519189884317949,0.23760435257891221,2.767724386783558,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
logreg,Victim Sex,tpr,0.1,28549,0.6711243739507556,0.23112169596974183,0.6873271889400921,0.6126514684740193,0.6349608729196518,0.6238061706968355,0.7827341905011808,0.23270884157115546,2.7106992310788205,2.352935292804511,3.173997980336898,0.21184719563286092,2.467693218835481,0.08584827077201795,Male | Female,Female=0.510; Male=0.497
logreg,Victim Sex,tpr,0.2,28549,0.6711243739507556,0.23177938314914548,0.6883019736463548,0.6141918258369276,0.6340791358977185,0.624135480867323,0.7827509488286873,0.21266733432896728,2.477246570216132,2.1391670485788694,2.906166392015246,0.1915526025723714,2.2312924983785174,0.08584827077201795,Male | Female,Female=0.518; Male=0.495
logreg,Victim Sex,tpr,0.3,28549,0.6711243739507556,0.23118684822369862,0.687904687904688,0.6136783733826248,0.6339689187699769,0.6238236460763008,0.7825574543311726,0.18799663243129416,2.1898709285658815,1.878771337963584,2.5667223823236154,0.16800017290194302,1.956943004106523,0.08584827077201795,Male | Female,Female=0.528; Male=0.493
logreg,Victim Sex,tpr,0.4,28549,0.6711243739507556,0.23146704063424475,0.688353898812092,0.6143972068186486,0.6335280502590103,0.6239626285388294,0.7825518278726048,0.1660266350462577,1.93395433074202,1.6707237040611926,2.2656754554556433,0.146107146879063,1.7019230039830493,0.08584827077201795,Male | Female,Female=0.536; Male=0.490
logreg,Victim Sex,tpr,0.5,28549,0.6711243739507556,0.23120739207741128,0.6883878759993098,0.6145512425549394,0.6330871817480437,0.6238192121514916,0.7823898548829913,0.1451893339068392,1.6912318978725815,1.4459601300864655,1.9949535592296002,0.12376116326607223,1.4416267462711887,0.08584827077201795,Male | Female,Female=0.544; Male=0.488
logreg,Victim Sex,tpr,0.6,28549,0.6711243739507556,0.23080136679297916,0.6891243789667155,0.6160402546724173,0.6311032734486939,0.6235717640605556,0.7818833496252852,0.12259053902072348,1.4279907785944779,1.2081268195551293,1.6773895079042307,0.1002844919469782,1.1681597199936342,0.08584827077201795,Male | Female,Female=0.553; Male=0.485
logreg,Victim Sex,tpr,0.7,28549,0.6711243739507556,0.22846873959057443,0.6885584706355129,0.6158348736906962,0.6287887137661192,0.6223117937284077,0.7807577138393438,0.09266905824094784,1.0794516582290101,0.8960349279859546,1.29861223034436,0.07013357812608412,0.8169480584219757,0.08584827077201795,Male | Female,Female=0.562; Male=0.482
logreg,Victim Sex,tpr,0.8,28549,0.6711243739507556,0.22803546958272794,0.6889233063729708,0.6166563976175806,0.6274661082332195,0.6220612529254,0.7803768680961664,0.0709069728845132,0.8259569149950212,0.6531544871143173,1.0336186344200489,0.047517548978456614,0.5535061865677654,0.08584827077201795,Male | Female,Female=0.570; Male=0.479
logreg,Victim Sex,tpr,0.9,28549,0.6711243739507556,0.22767645636251213,0.6898052691867125,0.6184021359622099,0.6252617656783864,0.6218319508202982,0.7798497798497799,0.04454239411125249,0.5188502192378578,0.357288319112943,0.7023965382126586,0.02046157993700448,0.2383458601203868,0.08584827077201795,Male | Female,Female=0.579; Male=0.476
logreg,Victim Sex,tpr,1.0,28549,0.6711243739507556,0.22498676219019975,0.6891992444622518,0.618248100225919,0.6225063374848452,0.6203772188553821,0.7785464890728049,0.021531866731178018,0.2508130511837436,0.0852529384872969,0.41717792746043325,0.0032589741227216917,0.03796202408521834,0.08584827077201795,Male | Female,Female=0.587; Male=0.474
logreg_blind,Victim Race,dp,0.0,28549,0.6590352256113367,0.20969452958879023,0.664213593947779,0.5792770589443418,0.6458723685660752,0.6125747137552084,0.778337357709555,2.0623713129386267e-05,0.0004351910354983562,0.004527163295907978,0.30492027511813946,0.03504354507031404,0.7394709464297674,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,dp,0.1,28549,0.6590352256113367,0.20930383359609842,0.6639580757227816,0.5789689874717601,0.6457621514383335,0.6123655694550467,0.778191856452726,0.0012423076517468212,0.02621454002872465,0.0048969569471970405,0.3201248619048739,0.033693566137160236,0.7109843821464882,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,dp,0.2,28549,0.6590352256113367,0.20924944790507338,0.6639778615167217,0.5790203327171903,0.6456519343105919,0.612336133513891,0.778153463980127,0.0016717077397748747,0.03527552084142542,0.005171645248651235,0.3249574504296873,0.03314635745369987,0.6994374646687869,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,dp,0.3,28549,0.6590352256113367,0.2092014044526262,0.6639385285718491,0.5789689874717601,0.6456519343105919,0.612310460891176,0.7781381547167208,0.0017685319070870342,0.03731865484787185,0.005225893361956397,0.3271209937404365,0.03299858148207291,0.6963191717740667,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,dp,0.4,28549,0.6590352256113367,0.20934553820068705,0.6640565204592287,0.579123023208051,0.6456519343105919,0.6123874787593214,0.7781840761694494,0.0024126320391290035,0.050910126066920657,0.005858621293053183,0.317379183242154,0.03228360163847499,0.6812320331708597,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,dp,0.5,28549,0.6590352256113367,0.2092911605870288,0.6640762981278701,0.5791743684534812,0.6455417171828502,0.6123580428181657,0.7781456953642384,0.0025305079158308708,0.05339748246682462,0.004850491870407243,0.3194545239000456,0.032199716058406214,0.6794619226081068,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,dp,0.6,28549,0.6590352256113367,0.20937463637636006,0.6642731018246028,0.5794824399260629,0.6453212829273669,0.6124018614267148,0.7781301709873139,0.003002011422638118,0.06334690806643575,0.005590538669411654,0.32092696835235407,0.03169640257799344,0.6688412592315874,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,dp,0.7,28549,0.6590352256113367,0.2092367868474099,0.6640960734679461,0.5792257136989115,0.6454315000551085,0.61232860687701,0.7781073251482963,0.0040502427435002986,0.08546614872430837,0.004849623218079246,0.33794362475357625,0.03049419961646671,0.6434729878430308,0.047390022879881144,Black | White,Black=0.500; White=0.499
logreg_blind,Victim Race,dp,0.8,28549,0.6590352256113367,0.2091280509776851,0.6641356171640473,0.579328404189772,0.6452110657996253,0.6122697349946986,0.7780306164666942,0.004285994496904033,0.09044086152411629,0.005454970547142306,0.34343617882595556,0.030326428456329158,0.6399327667175251,0.047390022879881144,Black | White,Black=0.501; White=0.499
logreg_blind,Victim Race,dp,0.9,28549,0.6590352256113367,0.20888779173572036,0.6639390103906043,0.5790716779626207,0.6452110657996253,0.612141371881123,0.777954059460578,0.004925877439127868,0.10394334376274567,0.005498983143986941,0.35459299943331674,0.029587548598194124,0.6243413022439193,0.047390022879881144,Black | White,Black=0.501; White=0.499
logreg_blind,Victim Race,dp,1.0,28549,0.6590352256113367,0.20903194388332447,0.6640569813986343,0.5792257136989115,0.6452110657996253,0.6122183897492683,0.778,0.0051026912541806135,0.10767437836260042,0.005485023523877955,0.3586554057548325,0.029335891857987684,0.6190309705556585,0.047390022879881144,Black | White,Black=0.501; White=0.499
logreg_blind,Victim Race,tpr,0.0,28549,0.6590352256113367,0.20969452958879023,0.664213593947779,0.5792770589443418,0.6458723685660752,0.6125747137552084,0.778337357709555,2.0623713129386267e-05,0.0004351910354983562,0.004527163295907978,0.30492027511813946,0.03504354507031404,0.7394709464297674,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg_blind,Victim Race,tpr,0.1,28549,0.6590352256113367,0.2093683385744861,0.6643321660830416,0.5795851304169234,0.6452110657996253,0.6123980981082744,0.7781071207003516,0.0031788252376908632,0.06707794266629052,0.005913643544245955,0.32505331390655623,0.03152863141785589,0.6653010381060818,0.047390022879881144,Black | White,Black=0.500; White=0.499
logreg_blind,Victim Race,tpr,0.2,28549,0.6590352256113367,0.20893584132001677,0.6639783363748749,0.579123023208051,0.6452110657996253,0.6121670445038381,0.7779693750862188,0.00623091222278338,0.13148151961388138,0.008845706767859196,0.3844244090387624,0.02811369370795047,0.5932407709363187,0.047390022879881144,Black | White,Black=0.501; White=0.499
logreg_blind,Victim Race,tpr,0.3,28549,0.6590352256113367,0.20950234770498286,0.66405628992846,0.5790716779626207,0.6458723685660752,0.6124720232643479,0.7782761714167414,0.01049120982421925,0.22138013840616155,0.015551771613118591,0.4671803077206487,0.023796009805799212,0.5021312158070621,0.047390022879881144,Black | White,Black=0.502; White=0.498
logreg_blind,Victim Race,tpr,0.4,28549,0.6590352256113367,0.20992217521472617,0.6645282796774763,0.5797391661532142,0.6456519343105919,0.612695550231903,0.7783675720391562,0.01277713785045076,0.26961662126301983,0.04756783315566472,0.5336738730775994,0.02131552795473013,0.4497893577464251,0.047390022879881144,Black | White,Black=0.503; White=0.498
logreg_blind,Victim Race,tpr,0.5,28549,0.6590352256113367,0.2104279527491463,0.6646851088875809,0.5798418566440747,0.6460928028215585,0.6129673297328166,0.7786127964699393,0.017955173566293503,0.37888087988065,0.15204851022436083,0.6528386739179529,0.015356218002197553,0.3240390501840599,0.047390022879881144,Black | White,Black=0.504; White=0.497
logreg_blind,Victim Race,tpr,0.6,28549,0.6590352256113367,0.21057842651668718,0.664743967039435,0.579893201889505,0.6462030199493001,0.6130481109194026,0.7786817429674573,0.02138193989088122,0.45119074842140794,0.2209042092276508,0.7518733901132346,0.011797409146691695,0.24894288775918996,0.047390022879881144,Black | White,Black=0.504; White=0.496
logreg_blind,Victim Race,tpr,0.7,28549,0.6590352256113367,0.2104468909475587,0.6645079626740455,0.5795337851714931,0.6464234542047834,0.6129786196881383,0.7786823042428423,0.025368599509952294,0.5353151986073892,0.2765075872022289,0.8481642131109098,0.007519715621561507,0.158677189091502,0.047390022879881144,Black | White,Black=0.505; White=0.495
logreg_blind,Victim Race,tpr,0.8,28549,0.6590352256113367,0.2110551093426345,0.6646844088553933,0.5796364756623537,0.6469745398434916,0.6133055077529226,0.778981507038366,0.02908583833647649,0.6137544691674864,0.36194930948727777,0.9322624529652344,0.0036453596342910233,0.07692251264640382,0.047390022879881144,Black | White,Black=0.507; White=0.495
logreg_blind,Victim Race,tpr,0.9,28549,0.6590352256113367,0.21113226300480856,0.6649401100679831,0.5800472376257958,0.6466438884602668,0.6133455630430313,0.7789422878025236,0.031291776714967356,0.6603030514309353,0.41364520586481485,0.9756215339912858,0.0015843056835660452,0.033431207399535624,0.047390022879881144,Black | White,Black=0.507; White=0.494
logreg_blind,Victim Race,tpr,1.0,28549,0.6590352256113367,0.21147497848668464,0.6651561074654975,0.5803039638529472,0.6467541055880084,0.6135290347204778,0.7790721720548701,0.0338639600533171,0.714579947326711,0.46649532523729603,1.0460809853795487,0.0011517377337358914,0.024303379988973323,0.047390022879881144,Black | White,Black=0.508; White=0.494
logreg_blind,Victim Sex,dp,0.0,28549,0.6590352256113367,0.20969452958879023,0.664213593947779,0.5792770589443418,0.6458723685660752,0.6125747137552084,0.778337357709555,0.07535701768561542,0.8777930761789773,0.6963691716334895,1.0716884985760249,0.054371746002495724,0.6333470146054249,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
logreg_blind,Victim Sex,dp,0.1,28549,0.6590352256113367,0.20916980467437846,0.6642340062385969,0.5794824399260629,0.6451008486718837,0.6122916442989732,0.7780228870812078,0.06558051523631475,0.7639118953306928,0.5929908623193886,0.9559788457411674,0.04465738683738463,0.5201897072100443,0.08584827077201795,Male | Female,Female=0.502; Male=0.499
logreg_blind,Victim Sex,dp,0.2,28549,0.6590352256113367,0.20841113920173765,0.6639988230101516,0.579328404189772,0.6444395459054337,0.6118839750476028,0.777655248466469,0.05702069215672184,0.6642031533535281,0.4994851284828337,0.8638805306450521,0.03481585374315643,0.40555101960777734,0.08584827077201795,Male | Female,Female=0.504; Male=0.498
logreg_blind,Victim Sex,dp,0.3,28549,0.6590352256113367,0.20836937650285062,0.6639004149377593,0.5791743684534812,0.6445497630331753,0.6118620657433282,0.7776628748707343,0.04876913048280079,0.568085181497878,0.3972105439738934,0.7475957927025992,0.02704140887783224,0.31499072298898684,0.08584827077201795,Male | Female,Female=0.508; Male=0.498
logreg_blind,Victim Sex,dp,0.4,28549,0.6590352256113367,0.20827326463548532,0.6638217722711086,0.5790716779626207,0.6445497630331753,0.611810720497898,0.7776322140246845,0.038052447415532265,0.4432523459509842,0.27944727692844884,0.6251539919367484,0.01565718094757096,0.18238201895936593,0.08584827077201795,Male | Female,Female=0.511; Male=0.497
logreg_blind,Victim Sex,dp,0.5,28549,0.6590352256113367,0.2078344835428855,0.6635269184352279,0.5787122612446087,0.6444395459054337,0.6115759035750212,0.7774712009381252,0.0301050555840382,0.35067748381311453,0.19148048052907515,0.5347930716458525,0.006966355784423173,0.08114730467807908,0.08584827077201795,Male | Female,Female=0.513; Male=0.496
logreg_blind,Victim Sex,dp,0.6,28549,0.6590352256113367,0.20686098261078573,0.6628581524779882,0.5778907373177243,0.6442191116499504,0.6110549244838374,0.7771180004142788,0.021213391571331175,0.24710330657289875,0.08617907783071997,0.42328968104376513,0.0020145351383387133,0.023466228500846478,0.08584827077201795,Male | Female,Female=0.517; Male=0.495
logreg_blind,Victim Sex,dp,0.7,28549,0.6590352256113367,0.20684825131749468,0.6629765935521861,0.5780961182994455,0.6439986773944671,0.6110473978469564,0.7770722617157844,0.011440980685275659,0.1332697861283517,0.009700417789721508,0.30664127548094305,0.012024192621864604,0.1400633060367229,0.08584827077201795,Male | Female,Female=0.521; Male=0.495
logreg_blind,Victim Sex,dp,0.8,28549,0.6590352256113367,0.2065056365481297,0.6627602249639292,0.5778393920722941,0.6438884602667254,0.6108639261695097,0.7769416637901277,0.004918180252091231,0.05728921745147487,0.0034932879572088624,0.2358859970686281,0.018189739407196592,0.21188242050328515,0.08584827077201795,Male | Female,Female=0.524; Male=0.494
logreg_blind,Victim Sex,dp,0.9,28549,0.6590352256113367,0.20582396052337254,0.6627814569536424,0.5780961182994455,0.6428965061170506,0.6104963122082481,0.776536312849162,0.0026133875221990843,0.03044193550664869,0.002297940505068801,0.19972031984404962,0.026789108542607187,0.31205181306155133,0.08584827077201795,Male | Female,Female=0.527; Male=0.493
logreg_blind,Victim Sex,dp,1.0,28549,0.6590352256113367,0.20525383926844015,0.6622497055359247,0.5773772848634217,0.6430067232447922,0.6101920040541069,0.7763739298536316,0.01167710934633065,0.13602032098399328,0.008774922496265037,0.30969194656299887,0.03619770427170166,0.42164744783071645,0.08584827077201795,Male | Female,Female=0.532; Male=0.492
logreg_blind,Victim Sex,tpr,0.0,28549,0.6590352256113367,0.20969452958879023,0.664213593947779,0.5792770589443418,0.6458723685660752,0.6125747137552084,0.778337357709555,0.07535701768561542,0.8777930761789773,0.6963691716334895,1.0716884985760249,0.054371746002495724,0.6333470146054249,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
logreg_blind,Victim Sex,tpr,0.1,28549,0.6590352256113367,0.20924709505491382,0.6644897478892713,0.579893201889505,0.6447701972886587,0.6123316995890818,0.7779844320451884,0.06812143662726194,0.7935097121311612,0.6161341294465844,0.9939547354010491,0.04708074406986151,0.54841808281603,0.08584827077201795,Male | Female,Female=0.501; Male=0.499
logreg_blind,Victim Sex,tpr,0.2,28549,0.6590352256113367,0.20847179377111474,0.6639199529134785,0.5791743684534812,0.644659980160917,0.6119171743071992,0.7777164920022063,0.060266211046347884,0.7020084447174622,0.5428659861183915,0.9089680229853743,0.038558043296011535,0.4491417584683539,0.08584827077201795,Male | Female,Female=0.503; Male=0.499
logreg_blind,Victim Sex,tpr,0.3,28549,0.6590352256113367,0.20872468543064163,0.6639983519232467,0.5792257136989115,0.6448804144164003,0.6120530640576559,0.7778390677790802,0.053827393737253315,0.6270061499572829,0.451330678232627,0.8199849553671298,0.032290575365340635,0.37613541979305276,0.08584827077201795,Male | Female,Female=0.505; Male=0.498
logreg_blind,Victim Sex,tpr,0.4,28549,0.6590352256113367,0.2084781038145968,0.6638608470435883,0.5790716779626207,0.6447701972886587,0.6119209376256397,0.7777394662437074,0.04894527985747055,0.5701370501387449,0.39921185453633906,0.7495442125909376,0.027173815365750142,0.31653305443873175,0.08584827077201795,Male | Female,Female=0.508; Male=0.498
logreg_blind,Victim Sex,tpr,0.5,28549,0.6590352256113367,0.20866402724651767,0.6640772128060264,0.5793797494352023,0.644659980160917,0.6120198647980597,0.7777777777777778,0.04064149771339198,0.47341079031540595,0.31612226186740994,0.6590216698424775,0.01850824298638054,0.21559249615559245,0.08584827077201795,Male | Female,Female=0.510; Male=0.497
logreg_blind,Victim Sex,tpr,0.6,28549,0.6590352256113367,0.20766506359368303,0.6636454593608381,0.5789689874717601,0.6439986773944671,0.6114838324331135,0.777333517165311,0.035543288678517304,0.4140245150995232,0.24837160008518586,0.5936938651407792,0.012836604251340256,0.14952664900414414,0.08584827077201795,Male | Female,Female=0.512; Male=0.497
logreg_blind,Victim Sex,tpr,0.7,28549,0.6590352256113367,0.2077447300404391,0.6633890720678285,0.5785068802628877,0.6445497630331753,0.6115283216480315,0.7774634280982611,0.02838038590654679,0.33058774103807936,0.17201840649131572,0.49757743634571605,0.00545937884976988,0.0635933467345897,0.08584827077201795,Male | Female,Female=0.514; Male=0.496
logreg_blind,Victim Sex,tpr,0.8,28549,0.6590352256113367,0.20690901504210302,0.6628975265017668,0.5779420825631546,0.6442191116499504,0.6110805971065525,0.7771333885666943,0.02289811546840037,0.26672774259145543,0.107535584199197,0.43449493184304944,0.00030894847180851226,0.003598773382739042,0.08584827077201795,Male | Female,Female=0.516; Male=0.496
logreg_blind,Victim Sex,tpr,0.9,28549,0.6590352256113367,0.2063171078564747,0.6630565937785102,0.5784041897720271,0.6431169403725339,0.6107605650722805,0.7767358477556368,0.01838778830215404,0.21418938479244823,0.04555538306841414,0.39237213403594323,0.005038954125247019,0.05869604687354349,0.08584827077201795,Male | Female,Female=0.518; Male=0.495
logreg_blind,Victim Sex,tpr,1.0,28549,0.6590352256113367,0.2066787498645684,0.6630953081768411,0.5783528445265969,0.6435578088835004,0.6109553267050487,0.7769347496206374,0.011044644592268726,0.12865308168640133,0.008257259045732464,0.29985179641343707,0.012355208841659415,0.14391913466108588,0.08584827077201795,Male | Female,Female=0.521; Male=0.495
xgboost,Victim Race,dp,0.0,28549,0.7015770788621998,0.2680966233999282,0.7236798221234019,0.6684637502567262,0.6158933098203461,0.6421785300385361,0.7888390693165294,0.10438380248495316,2.2026535574699633,1.748466143211307,2.8482743936745014,0.07907490878171453,1.668598240227582,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost,Victim Race,dp,0.1,28549,0.7015770788621998,0.2683917562415347,0.7235367718615321,0.6680529882932841,0.6166648297145376,0.6423589090039108,0.7890715022135969,0.09430976917556777,1.9900764642932012,1.6075463139780561,2.6306864597455952,0.07006400828011539,1.4784548312564796,0.047390022879881144,Black | White,Black=0.495; White=0.502
xgboost,Victim Race,dp,0.2,28549,0.7015770788621998,0.26842325651882704,0.723012272841121,0.6669747381392483,0.6178772181196958,0.6424259781294721,0.7893297684875736,0.08245498038590149,1.7399227806852726,1.3955636065223105,2.223833492695361,0.058804287479143125,1.240857967682218,0.047390022879881144,Black | White,Black=0.491; White=0.504
xgboost,Victim Race,dp,0.3,28549,0.7015770788621998,0.26715740012885913,0.7226334242306194,0.6667180119120969,0.6167750468422792,0.641746529377188,0.7887862957113352,0.07122327425858832,1.5029170684115727,1.1833899091057487,1.9825025765401327,0.046801781994009195,0.9875872419947347,0.047390022879881144,Black | White,Black=0.486; White=0.507
xgboost,Victim Race,dp,0.4,28549,0.7015770788621998,0.26664595479724024,0.7223289081851326,0.6663072499486548,0.6166648297145376,0.6414860398315962,0.7886356730477059,0.060530409716368805,1.2772817153896385,0.9762119202469203,1.673239650545272,0.03640091218223529,0.7681134122787869,0.047390022879881144,Black | White,Black=0.483; White=0.508
xgboost,Victim Race,dp,0.5,28549,0.7015770788621998,0.2677150818274363,0.7228204914155327,0.6668720476483878,0.6172159153532459,0.6420439815008169,0.7890164631553369,0.051694073112352745,1.090821864411862,0.8219556698516766,1.4517715512584997,0.027362206840072623,0.5773832797976748,0.047390022879881144,Black | White,Black=0.479; White=0.510
xgboost,Victim Race,dp,0.6,28549,0.7015770788621998,0.2678571329291472,0.7225702274562209,0.6663072499486548,0.6179874352474375,0.6421473425980462,0.7892112144985708,0.04253356072755621,0.8975214220800326,0.6360555228664213,1.2610674565593087,0.017867988046571415,0.37704113568084074,0.047390022879881144,Black | White,Black=0.476; White=0.512
xgboost,Victim Race,dp,0.7,28549,0.7015770788621998,0.2683104663558358,0.7226352574276724,0.6662559047032245,0.6185385208861457,0.6423972127946851,0.7894384620064488,0.03189963412368757,0.6731297472580493,0.44504067335862135,0.9766561881598687,0.00643268643340833,0.135739255701842,0.047390022879881144,Black | White,Black=0.472; White=0.514
xgboost,Victim Race,dp,0.8,28549,0.7015770788621998,0.2673908092093107,0.722096877524303,0.6655370712672006,0.6183180866306625,0.6419275789489316,0.7891628614916286,0.02356003568598586,0.49715181074512593,0.26538313117743284,0.7785205165640329,0.0005332504799495652,0.011252378613557289,0.047390022879881144,Black | White,Black=0.468; White=0.515
xgboost,Victim Race,dp,0.9,28549,0.7015770788621998,0.26636332142934377,0.7212822299651568,0.6643047853768741,0.6185385208861457,0.6414216531315099,0.7889505457649857,0.014239544005708038,0.3004755672264776,0.0690536485278579,0.5587034075184714,0.009959674055866063,0.21016394275881056,0.047390022879881144,Black | White,Black=0.465; White=0.517
xgboost,Victim Race,dp,1.0,28549,0.7015770788621998,0.26712552862842703,0.7216121299960979,0.664664202094886,0.6189793893971123,0.6418217957459991,0.7892330203633703,0.0035130104243453752,0.07412974737846731,0.004064410033643061,0.32954767435796545,0.020492229476782975,0.4324165347783088,0.047390022879881144,Black | White,Black=0.462; White=0.519
xgboost,Victim Race,tpr,0.0,28549,0.7015770788621998,0.2680966233999282,0.7236798221234019,0.6684637502567262,0.6158933098203461,0.6421785300385361,0.7888390693165294,0.10438380248495316,2.2026535574699633,1.748466143211307,2.8482743936745014,0.07907490878171453,1.668598240227582,0.047390022879881144,Black | White,Black=0.500; White=0.500
xgboost,Victim Race,tpr,0.1,28549,0.7015770788621998,0.26802309405073715,0.7230336922349275,0.6671801191209694,0.6172159153532459,0.6421980172371077,0.7890933381915346,0.0969071871734245,2.0448858490542166,1.6446283003599989,2.67838386366244,0.07280786134947048,1.5363542139242177,0.047390022879881144,Black | White,Black=0.496; White=0.502
xgboost,Victim Race,tpr,0.2,28549,0.7015770788621998,0.26872084873639046,0.7229197405417443,0.6666666666666666,0.6185385208861457,0.6426025937764062,0.78954089388872,0.08766668514088749,1.8498975061289813,1.4964814102807078,2.4246996731425825,0.06386085123942953,1.3475589872850826,0.047390022879881144,Black | White,Black=0.492; White=0.504
xgboost,Victim Race,tpr,0.3,28549,0.7015770788621998,0.26728987214662664,0.7220767645256532,0.6655370712672006,0.6182078695029207,0.6418724703850607,0.7891148179715086,0.07875875902906615,1.6619270100099957,1.331074203211043,2.2041803469544448,0.054833860375346544,1.1570760477228128,0.047390022879881144,Black | White,Black=0.489; White=0.506
xgboost,Victim Race,tpr,0.4,28549,0.7015770788621998,0.2669854862009134,0.7219653501197705,0.6654343807763401,0.6179874352474375,0.6417109080118888,0.7889930597832704,0.06910150847795538,1.4581446532133155,1.142615140499382,1.8869956185272587,0.04470464249228956,0.943334477925909,0.047390022879881144,Black | White,Black=0.486; White=0.508
xgboost,Victim Race,tpr,0.5,28549,0.7015770788621998,0.2673443125239884,0.7222144866189535,0.665793797494352,0.6179874352474375,0.6418906163708947,0.7890829428588815,0.060324109812290194,1.2729284804354897,0.9672841158668933,1.6981826045683452,0.0364887025883307,0.7699659204811554,0.047390022879881144,Black | White,Black=0.483; White=0.509
xgboost,Victim Race,tpr,0.6,28549,0.7015770788621998,0.26719371358830046,0.7222098462909334,0.6658451427397823,0.6177670009919541,0.6418060718658682,0.7889997566317839,0.055360774140461366,1.1681947122242076,0.9196285356972613,1.566216688838913,0.031244372479396043,0.6593027515219972,0.047390022879881144,Black | White,Black=0.481; White=0.510
