timestamp,model,tag,seed,auc,mcc,f1,sensitivity,specificity,balanced_accuracy,precision,edge_type,k_neighbors,hidden_dim,num_layers,dropout,lr,weight_decay,aggr,max_epochs,patience,val_size,best_epoch,train_seconds,n_params
2026-07-24T16:48:05,graphsage,fairloss_a50,42,0.692125078815369,0.26088344823337684,0.7335047828985862,0.6919364362180063,0.5819785064756131,0.6369574713468097,0.7803868203138572,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,52,8.1,16321,50.0
2026-07-24T16:48:15,graphsage,fairloss_a50,43,0.6943582241472556,0.2647133197205763,0.7299125828541629,0.682720201268195,0.5964728575365115,0.6395965294023532,0.7841136926524355,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,66,9.8,16321,50.0
2026-07-24T16:48:22,graphsage,fairloss_a50,44,0.6925527699097308,0.26174969976888174,0.7102123986472145,0.6442379277590943,0.6351060898319096,0.6396720087955019,0.7912410139992433,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,47,7.6,16321,50.0
2026-07-24T16:48:32,graphsage,fairloss_a200,42,0.6929944479444414,0.26502613906224237,0.7242239467849224,0.6708084101352912,0.6099751997795536,0.6403918049574224,0.7868822838558135,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,67,9.9,16321,200.0
2026-07-24T16:48:42,graphsage,fairloss_a200,43,0.6930324147201102,0.26399872538563873,0.7164560158233619,0.655584935691731,0.625406448057316,0.6404956918745235,0.7897878394259912,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,64,9.4,16321,200.0
2026-07-24T16:48:51,graphsage,fairloss_a200,44,0.6933666489726542,0.26218824492475395,0.7067714114934677,0.6374605293558905,0.6427666023697989,0.6401135658628447,0.792993325455881,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,59,8.9,16321,200.0
2026-07-24T16:49:06,graphsage,fairloss_a1000,42,0.690569438463182,0.2573621159528487,0.710018070928394,0.6455471979051678,0.6289335905208047,0.6372403942129863,0.7887951315913297,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,110,14.6,16321,1000.0
2026-07-24T16:49:16,graphsage,fairloss_a1000,43,0.6891606489586616,0.2536982627631533,0.7088561146002399,0.6447000231047673,0.6258473408652522,0.6352736819850098,0.7871920255783337,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,71,10.2,16321,1000.0
2026-07-24T16:49:26,graphsage,fairloss_a1000,44,0.6876533149087535,0.25171837620764115,0.7059606588022036,0.6398736939388494,0.6288233673188206,0.634348530628835,0.7872710044219836,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,71,10.2,16321,1000.0
2026-07-24T17:06:57,graphsage,fairloss_a0_b1,42,0.6918047048765136,0.26046388550858424,0.7190488138050235,0.662156958385747,0.6144392394599063,0.6382980989228266,0.7866357619933514,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,33,6.3,16321,0.0,1.0,0.048982865384658014
2026-07-24T17:07:03,graphsage,fairloss_a0_b1,43,0.6911794422367271,0.25959349294797157,0.7139164395493243,0.6522989243447231,0.6241388812344999,0.6382189027896115,0.7883893387942537,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,32,5.9,16321,0.0,1.0,0.05230658912198716
2026-07-24T17:07:09,graphsage,fairloss_a0_b1,44,0.6907751367520178,0.2577480220505366,0.7219875638770791,0.6691910764254357,0.6038027004684486,0.6364968884469422,0.7838284820784219,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,32,5.9,16321,0.0,1.0,0.05495291982995354
2026-07-24T17:07:15,graphsage,fairloss_a10_b1,42,0.6900437411635902,0.25545144083710025,0.7194834050826274,0.6650322183143789,0.605841829705153,0.635437024009766,0.783646428895544,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,32,6.1,16321,10.0,1.0,0.007350144073879461
2026-07-24T17:07:23,graphsage,fairloss_a10_b1,43,0.6942702950189663,0.26625150784147716,0.7174092929972932,0.6565861422740226,0.6267842380821163,0.6416851901780694,0.7906516631631013,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,49,7.9,16321,10.0,1.0,0.010204986940111849
2026-07-24T17:07:31,graphsage,fairloss_a10_b1,44,0.6931536105820046,0.2611006842310684,0.7083658443161345,0.6409262444484378,0.6379167814825021,0.6394215129654699,0.7916666666666666,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,42,7.2,16321,10.0,1.0,0.01301230533503639
2026-07-24T17:07:41,graphsage,fairloss_a50_b1,42,0.6936363962994823,0.2644576121199861,0.7170134021196658,0.656509126383077,0.624910443648388,0.6407097850157325,0.7898020321813521,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,71,10.3,16321,50.0,1.0,0.0010993916517368918
2026-07-24T17:07:51,graphsage,fairloss_a50_b1,43,0.6935966157207054,0.264761593522471,0.7244598337950139,0.6713988652992068,0.6090383025626894,0.6402185839309481,0.7866273648750263,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,62,9.3,16321,50.0,1.0,0.0005699316756907491
2026-07-24T17:08:03,graphsage,fairloss_a50_b1,44,0.6939448857249925,0.26438820288556186,0.7377568423617316,0.6996123533489077,0.5771286855883163,0.638370519468612,0.7803006442376521,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,88,12.3,16321,50.0,1.0,0.0019845028187148728
2026-07-24T17:08:13,graphsage,fairloss_a200_b1,42,0.6930118424860274,0.26483442547608177,0.7244116302586195,0.6712705054809642,0.6092587489666574,0.6402646272238108,0.7866899332089776,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,67,9.8,16321,200.0,1.0,0.002443259926513397
2026-07-24T17:08:22,graphsage,fairloss_a200_b1,43,0.6931604080991912,0.2649533573369779,0.7156329496423101,0.6535825225271481,0.6286029209148526,0.6410927217210003,0.7907012857941487,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,59,8.9,16321,200.0,1.0,0.002470793760258716
2026-07-24T17:08:31,graphsage,fairloss_a200_b1,44,0.6930047188521354,0.2606766420857509,0.7070494599204094,0.6385644237927759,0.6399559107192064,0.6392601672559912,0.7919890470277327,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,57,8.6,16321,200.0,1.0,0.0004341074372995468
2026-07-24T17:08:37,graphsage,fairloss_a1000_b1,42,0.6654488058777012,0.2184296214078436,0.6587667128739436,0.5672990527045414,0.6672361532102508,0.617267602957396,0.7853994882001706,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,34,6.0,16321,1000.0,1.0,0.000593238517147765
2026-07-24T17:08:45,graphsage,fairloss_a1000_b1,43,0.6876316758981157,0.2527167691513902,0.7109317887870438,0.6491156008523092,0.6200606227610912,0.6345881118067003,0.7857608999658162,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,57,8.5,16321,1000.0,1.0,0.011873247681080223
2026-07-24T17:08:52,graphsage,fairloss_a1000_b1,44,0.6663110244912442,0.22727981313333245,0.6821045314332884,0.6045747439221626,0.6391292367043263,0.6218519903132445,0.7824440162137019,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,37,6.4,16321,1000.0,1.0,0.0015227214263787703
2026-07-26T23:47:43,graphsage,fairloss_a0_sex_sighted,42,0.7118547320280284,0.28435662536938805,0.7010141279518107,0.6184376042923523,0.6866354367594378,0.6525365205258951,0.8090408382590005,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,79,12.5,17729,0.0,0.0,
2026-07-26T23:48:23,graphsage,fairloss_a0_sex_sighted,42,0.7109925593962334,0.2855969511371314,0.7186836217394998,0.6514517495443226,0.6534031413612565,0.6524274454527896,0.8013895468182536,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,67,10.8,17729,0.0,0.0,
2026-07-26T23:48:40,graphsage,fairloss_a0_sex_sighted,43,0.7126432532180131,0.2836909466720054,0.7015810276679841,0.6197212024747772,0.6845963075227335,0.6521587549987553,0.8083581689716371,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,114,16.3,17729,0.0,0.0,
2026-07-26T23:48:58,graphsage,fairloss_a0_sex_sighted,44,0.7131553158681874,0.2863124819954677,0.7425990422289943,0.7006392318948477,0.599944888399008,0.6502920601469278,0.7899047784434604,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,128,18.0,17729,0.0,0.0,
2026-07-26T23:49:11,graphsage,fairloss_a10_sex_sighted,42,0.7080855402279211,0.28124423380234304,0.741876349415423,0.7012810309860601,0.593662165885919,0.6474715984359896,0.7874603632170655,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,87,13.4,17729,10.0,0.0,
2026-07-26T23:49:31,graphsage,fairloss_a10_sex_sighted,43,0.7089871574180264,0.28296473328440946,0.7468743263634404,0.7115754884091084,0.5837420777073574,0.647658783058233,0.7858580703694253,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,141,20.1,17729,10.0,0.0,
2026-07-26T23:49:45,graphsage,fairloss_a10_sex_sighted,44,0.7081414434223912,0.2808721153463019,0.7321827971834876,0.680717788103612,0.6163681454946266,0.6485429667991194,0.7920661947008394,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,91,13.8,17729,10.0,0.0,
2026-07-26T23:49:56,graphsage,fairloss_a50_sex_sighted,42,0.7060723270118358,0.2775599730655862,0.7179299057508889,0.6531460991451236,0.6428217139707908,0.6479839065579571,0.7969802336873101,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,63,10.3,17729,50.0,0.0,
2026-07-26T23:50:11,graphsage,fairloss_a50_sex_sighted,43,0.7078968580155138,0.2796234974766048,0.7094538476959648,0.635945883500629,0.6633232295398181,0.6496345565202235,0.8021760953337004,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,105,15.4,17729,50.0,0.0,
2026-07-26T23:50:29,graphsage,fairloss_a50_sex_sighted,44,0.7077354288314772,0.28287943874877136,0.7484113656210116,0.7150668754653043,0.5796087076329567,0.6473377915491305,0.7850177554816526,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,123,17.3,17729,50.0,0.0,
2026-07-26T23:50:45,graphsage,fairloss_a200_sex_sighted,42,0.7035225421664478,0.2763267238649685,0.7227226947179947,0.6631838369316869,0.6306420501515569,0.6469129435416219,0.7940064545873674,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,108,15.5,17729,200.0,0.0,
2026-07-26T23:51:04,graphsage,fairloss_a200_sex_sighted,43,0.7044099594853402,0.2759255124378502,0.7086593897083018,0.635843195646035,0.6594103058693855,0.6476267507577103,0.8003101977510663,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,141,19.4,17729,200.0,0.0,
2026-07-26T23:51:17,graphsage,fairloss_a200_sex_sighted,44,0.7022203807986247,0.2698609839759111,0.7046504288952004,0.630554771134444,0.6583631854505373,0.6444589782924907,0.7984785930236338,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,84,12.5,17729,200.0,0.0,
2026-07-26T23:51:20,graphsage,fairloss_a1000_sex_sighted,42,0.6154749500385317,0.160399704610865,0.6775620235036435,0.6194388108746438,0.5513364563240563,0.58538763359935,0.7477223427331887,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,10,3.6,17729,1000.0,0.0,
2026-07-26T23:51:35,graphsage,fairloss_a1000_sex_sighted,43,0.6931935029317998,0.25716905383623084,0.697365010799136,0.6216722717120633,0.6538440341691926,0.637758152940628,0.7940453159327147,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,100,14.4,17729,1000.0,0.0,
2026-07-26T23:51:59,graphsage,fairloss_a1000_sex_sighted,44,0.6974805461304565,0.26695890842199943,0.7133232581460713,0.6482684260519087,0.6364838798567098,0.6423761529543093,0.7928912333584527,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,192,24.1,17729,1000.0,0.0,
2026-07-26T23:57:19,graphsage,fairloss_a0_sex,42,0.6954822840566063,0.2636467958954779,0.7302631578947368,0.683901111596026,0.593992835491871,0.6389469735439485,0.7833681300908636,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,50,8.0,16321,0.0,0.0,
2026-07-26T23:57:30,graphsage,fairloss_a0_sex,43,0.6973532170107821,0.2657925591243784,0.6960090492487964,0.6160501116730419,0.6689997244419951,0.6425249180575185,0.7998200179982001,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,79,10.9,16321,0.0,0.0,
2026-07-26T23:57:44,graphsage,fairloss_a0_sex,44,0.6980373532659637,0.2656030562718647,0.6908575436955632,0.6068082047595821,0.6782584734086525,0.6425333390841172,0.8019338422391857,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,101,13.3,16321,0.0,0.0,
2026-07-26T23:57:50,graphsage,fairloss_a10_sex,42,0.6907028583959456,0.25827374518216223,0.7163152301582862,0.6575616768926655,0.6170294847065307,0.6372955807995981,0.7865982863986734,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,32,5.9,16321,10.0,0.0,
2026-07-26T23:58:00,graphsage,fairloss_a10_sex,43,0.6967549230199395,0.26491494724641856,0.6993987109053943,0.6225964624034093,0.6612841003031138,0.6419402813532615,0.7978156457661688,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,72,10.4,16321,10.0,0.0,
2026-07-26T23:58:13,graphsage,fairloss_a10_sex,44,0.6970269687267591,0.26576015683175097,0.7036431908733912,0.630195363643365,0.6542849269771287,0.6422401453102469,0.7964699393270822,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,89,12.3,16321,10.0,0.0,
2026-07-26T23:58:23,graphsage,fairloss_a50_sex,42,0.6944591441804895,0.2623657154839787,0.7076665055857188,0.6391035350293944,0.6412234775420226,0.6401635062857085,0.7927081674892533,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,71,10.3,16321,50.0,0.0,
2026-07-26T23:58:35,graphsage,fairloss_a50_sex,43,0.6948816839042454,0.2627463131689702,0.711469711314276,0.6462916848509742,0.6340038578120695,0.6401477713315218,0.7912685441287403,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,83,11.6,16321,50.0,0.0,
2026-07-26T23:58:45,graphsage,fairloss_a50_sex,44,0.6938765490658465,0.2588423776254646,0.6869884774747076,0.6022899391574461,0.675558004960044,0.6389239720587451,0.799407114624506,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,68,9.9,16321,50.0,0.0,
2026-07-26T23:58:53,graphsage,fairloss_a200_sex,42,0.6914903885024068,0.25807979529158986,0.6927619075253529,0.6129181321079249,0.6638743455497382,0.6383962388288316,0.7965236538333222,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,46,7.5,16321,200.0,0.0,
2026-07-26T23:59:06,graphsage,fairloss_a200_sex,43,0.6946276538463163,0.2631724789489875,0.7070879590093937,0.6376915770287269,0.643593276384679,0.640642426706703,0.793432778611812,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,100,13.5,16321,200.0,0.0,
2026-07-26T23:59:16,graphsage,fairloss_a200_sex,44,0.693418053737341,0.263679668365359,0.7080348004094166,0.6393089107385824,0.6424359327638468,0.6408724217512146,0.7933165557006785,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,61,9.1,16321,200.0,0.0,
2026-07-26T23:59:29,graphsage,fairloss_a1000_sex,42,0.6921242992478864,0.2618785099497096,0.7068982686754015,0.6378199368469695,0.6420501515569027,0.639935044201936,0.7927568602425016,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,96,13.1,16321,1000.0,0.0,
2026-07-26T23:59:42,graphsage,fairloss_a1000_sex,43,0.6920609328620002,0.2603743409823714,0.7053191034610508,0.635381100300362,0.6429870487737669,0.6391840745370645,0.7925579608044063,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,92,12.6,16321,1000.0,0.0,
2026-07-26T23:59:54,graphsage,fairloss_a1000_sex,44,0.6915349426940438,0.25973113451770935,0.7113067524478681,0.6471388596513747,0.6298153761366768,0.6384771178940258,0.789600626468285,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,89,12.3,16321,1000.0,0.0,
2026-07-27T00:00:59,graphsage,fairloss_a50_gc1,42,0.6920693630849486,0.26033188643417393,0.734401738421839,0.6940928811644803,0.5789473684210527,0.6365201247927665,0.7796810566081265,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,52,8.6,16321,50.0,0.0,
2026-07-27T00:01:09,graphsage,fairloss_a50_gc1,43,0.6944030393737394,0.26466878758520884,0.7246168118189497,0.6717582727902858,0.6085422981537614,0.6401502854720236,0.7865043582807334,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,66,9.8,16321,50.0,0.0,
2026-07-27T00:01:17,graphsage,fairloss_a50_gc1,44,0.6925487864755258,0.261242290919465,0.7101912630149388,0.6443919595409853,0.6343896390190135,0.6393907992799994,0.7909563573341736,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,47,7.6,16321,50.0,0.0,
2026-07-27T00:01:27,graphsage,fairloss_a200_gc1,42,0.6927059336977006,0.26332254928187704,0.7229798154955954,0.6689600287525993,0.6101405345825296,0.6395502816675644,0.7864904020282506,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,64,9.5,16321,200.0,0.0,
2026-07-27T00:01:35,graphsage,fairloss_a200_gc1,43,0.6920126131189025,0.26183528732990413,0.7113151575081226,0.6463430287782712,0.6329567373932212,0.6396498830857462,0.7908094355623959,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,52,8.1,16321,200.0,0.0,
2026-07-27T00:01:44,graphsage,fairloss_a200_gc1,44,0.693836346162399,0.26223007540760845,0.7079746583709764,0.6397453341206069,0.6403968035271425,0.6400710688238747,0.7924948322467801,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,59,8.9,16321,200.0,0.0,
2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42,0.6902519366150517,0.2571384007540097,0.7096692183836615,0.6449567427412523,0.6293193717277487,0.6371380572345005,0.7888159753838425,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,107,14.3,16321,1000.0,0.0,
2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43,0.6891682621213175,0.25347064554935933,0.7087978774450309,0.6446743511411188,0.625626894461284,0.6351506228012014,0.7870866635323617,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,71,10.3,16321,1000.0,0.0,
2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44,0.6876432399540474,0.25164026618367624,0.7060389380530974,0.6400533976843888,0.6285478093138606,0.6343006034991248,0.7871937357918666,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,71,10.3,16321,1000.0,0.0,
2026-07-27T00:03:15,graphsage,fairloss_a200_b1_gc1,42,0.6931804278448856,0.2648423415607653,0.7192019113886909,0.660719328421431,0.6207770735739874,0.6407482009977092,0.7890428597706788,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,70,10.5,16321,200.0,1.0,0.0028975565065380016
2026-07-27T00:03:24,graphsage,fairloss_a200_b1_gc1,43,0.6931595705239649,0.26457396150063084,0.7154402979829925,0.6533514748543116,0.6284375861118765,0.640894530483094,0.7905690854870775,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,59,9.0,16321,200.0,1.0,0.0028040839284498853
2026-07-27T00:03:33,graphsage,fairloss_a200_b1_gc1,44,0.692766301366202,0.26119704225554286,0.7085986583653614,0.6413369958668138,0.63758611187655,0.6394615538716819,0.7916217757779327,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,57,8.8,16321,200.0,1.0,0.0019201521156738677
2026-07-27T00:03:39,graphsage,fairloss_a1000_b1_gc1,42,0.665449242350602,0.218504857547218,0.6587965240203312,0.5673247246681898,0.6672912648112428,0.6173079947397163,0.78543502985499,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,34,6.3,16321,1000.0,1.0,0.0007611505312523636
2026-07-27T00:03:48,graphsage,fairloss_a1000_b1_gc1,43,0.6876319418848429,0.2526159005218455,0.7108330404217926,0.6489615690704182,0.6201157343620832,0.6345386517162508,0.7857453686435409,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,57,9.0,16321,1000.0,1.0,0.011343215543094365
2026-07-27T00:03:55,graphsage,fairloss_a1000_b1_gc1,44,0.6663101451787391,0.22727981313333245,0.6821045314332884,0.6045747439221626,0.6391292367043263,0.6218519903132445,0.7824440162137019,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,37,6.6,16321,1000.0,1.0,0.0015227214263787703
2026-07-27T00:05:15,graphsage,fairloss_a1000_b1_gc0.1,42,0.6897149539796628,0.25573277461861665,0.7086213476951784,0.6434677688496393,0.6293744833287407,0.63642112608919,0.7884554891475307,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,86,12.2,16321,1000.0,1.0,0.013401235332657913
2026-07-27T00:05:24,graphsage,fairloss_a1000_b1_gc0.1,43,0.6877968069665772,0.2532054654570608,0.7141738011303229,0.6553025440915976,0.6139432350509783,0.634622889571288,0.7846669330792168,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,55,8.5,16321,1000.0,1.0,0.007489798294233463
2026-07-27T00:05:29,graphsage,fairloss_a1000_b1_gc0.1,44,0.6644533052766384,0.22276175147751828,0.6724976558837318,0.5891972376967114,0.64993111049876,0.6195641740977357,0.7832303859673071,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,29,5.4,16321,1000.0,1.0,0.000667339326710148
